""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0024"	26.0355571305391	31.2728155918395	23.9008731146723	24.0003246930388	-0.409090385538472	0.466804008753468	-0.876364336782128	0.380831999583059	NA	14	45	27	13	52	38	13	"     3.84"	"     6.92"	"     4.95"	"     4.28"	"     9.44"	"     6.81"	"     3.66"	" 1.9447"	" 2.7933"	" 2.3095"	" 2.1020"	" 3.2410"	" 2.7692"	" 1.8776"	"Tery_0024"	"gene23"	"CDS"	40836	41411	"+"	"CP000393.1"	"hypothetical protein"	NA	"InterPro:IPR000051,NCBI_GP:ABG49548.1"
"Tery_0064"	20.9911139135817	24.004176273439	21.004982994789	17.9572479319134	-0.177443518748917	0.462050560480473	-0.384034852299278	0.700952616039977	NA	15	38	21	16	29	28	10	"     4.11"	"     5.85"	"     3.85"	"     5.27"	"     5.27"	"     5.02"	"     2.82"	" 2.0440"	" 2.5498"	" 1.9478"	" 2.4009"	" 2.3998"	" 2.3294"	" 1.5002"	"Tery_0064"	"gene63"	"CDS"	90562	90864	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: gvi:gll2563 putative transposase"	"NCBI_GP:ABG49574.1"
"Tery_0065"	19.812939400214	22.1676800443144	22.8744067584129	12.8659977188154	-0.00279352436091806	0.478603628516607	-0.00583682236086751	0.995342915997437	NA	26	30	18	13	30	14	11	"     7.13"	"     4.61"	"     3.30"	"     4.28"	"     5.45"	"     2.51"	"     3.10"	" 2.8360"	" 2.2094"	" 1.7260"	" 2.1020"	" 2.4486"	" 1.3323"	" 1.6373"	"Tery_0065"	"gene64"	"CDS"	92566	92754	"-"	"CP000393.1"	"transposase"	"KEGG: ava:Ava_2371 transposase"	"NCBI_GP:ABG49575.1"
"Tery_0070"	6.73147839162701	9.05329982724149	4.66401611994134	7.51085036354104	-0.913814430523344	0.77630596387915	-1.17713179215714	0.239142907484655	NA	3	11	3	6	11	12	4	"     0.82"	"     1.69"	"     0.55"	"     1.98"	"     2.00"	"     2.15"	"     1.13"	"-0.2640"	" 0.7673"	"-0.8373"	" 0.9905"	" 1.0057"	" 1.1108"	" 0.1859"	"Tery_0070"	"gene69"	"CDS"	96964	97182	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:alr5158 transposase"	"NCBI_GP:ABG49579.1"
"Tery_0097"	23.5005933449956	29.6689001334459	20.2017835970851	22.2805011784112	-0.514698582231351	0.452648114794826	-1.13708323399215	0.255503492090937	NA	13	31	27	23	30	18	23	"     3.57"	"     4.77"	"     4.95"	"     7.58"	"     5.45"	"     3.22"	"     6.48"	" 1.8380"	" 2.2566"	" 2.3095"	" 2.9237"	" 2.4486"	" 1.6936"	" 2.6990"	"Tery_0097"	"gene96"	"CDS"	132007	133308	"-"	"CP000393.1"	"amino acid permease-associated region"	"PFAM: Spore germination protein amino acid permease-associated region~KEGG: rba:RB950 amino acid transporter"	"InterPro:IPR002293,InterPro:IPR004761,InterPro:IPR004841,NCBI_GP:ABG49601.1"
"Tery_0111"	3.4980382268716	4.39733260112976	3.54679531770609	2.52560821636171	-0.271185303870027	1.04550463302626	-0.259382211521216	0.795340353324341	NA	0	8	6	2	7	3	2	"     0.00"	"     1.23"	"     1.10"	"     0.66"	"     1.27"	"     0.54"	"     0.56"	"-6.6439"	" 0.3111"	" 0.1498"	"-0.5801"	" 0.3577"	"-0.8693"	"-0.8015"	"Tery_0111"	"gene110"	"CDS"	151332	151466	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: pcu:pc1275 hypothetical protein"	"NCBI_GP:ABG49609.1"
"Tery_0118"	24.5438526056593	32.0487194667854	22.7332477939818	19.7548929620495	-0.529233075610985	0.443364608862997	-1.19367460783168	0.232605276902974	NA	22	27	26	19	43	15	21	"     6.03"	"     4.15"	"     4.76"	"     6.26"	"     7.81"	"     2.69"	"     5.92"	" 2.5954"	" 2.0578"	" 2.2552"	" 2.6484"	" 2.9672"	" 1.4314"	" 2.5679"	"Tery_0118"	"gene117"	"CDS"	163385	163648	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0683 hypothetical protein"	"NCBI_GP:ABG49615.1"
"Tery_0135"	32.6052867499086	36.7046866928971	28.6274361101349	34.4726627665806	-0.355340847386489	0.376006829112635	-0.945038280887298	0.344639332798284	NA	20	45	35	23	47	43	26	"     5.49"	"     6.92"	"     6.41"	"     7.58"	"     8.54"	"     7.70"	"     7.33"	" 2.4581"	" 2.7933"	" 2.6833"	" 2.9237"	" 3.0953"	" 2.9473"	" 2.8756"	"Tery_0135"	"gene134"	"CDS"	197382	197672	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: bfr:BF1769 hypothetical protein"	"NCBI_GP:ABG49630.1"
"Tery_0222"	17.9002950396317	18.0289820681666	17.3006218184069	18.6711178429339	-0.0685380302909572	0.495183785285318	-0.138409278186414	0.889916964660943	NA	18	24	15	13	20	25	13	"     4.94"	"     3.69"	"     2.75"	"     4.28"	"     3.63"	"     4.48"	"     3.66"	" 2.3064"	" 1.8883"	" 1.4639"	" 2.1020"	" 1.8650"	" 2.1662"	" 1.8776"	"Tery_0222"	"gene223"	"CDS"	340839	341948	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr2464 unknown protein"	"NCBI_GP:ABG49710.1"
"Tery_0224"	9.03424651979605	11.3036658539809	7.44372709859052	9.15060631741945	-0.582711198014085	0.670905193688935	-0.868544771296344	0.385096173839824	NA	7	11	7	9	11	16	4	"     1.92"	"     1.69"	"     1.28"	"     2.97"	"     2.00"	"     2.87"	"     1.13"	" 0.9484"	" 0.7673"	" 0.3703"	" 1.5730"	" 1.0057"	" 1.5242"	" 0.1859"	"Tery_0224"	"gene225"	"CDS"	345347	347230	"-"	"CP000393.1"	"secretion protein HlyD"	"PFAM: secretion protein HlyD~KEGG: ava:Ava_4382 secretion protein HlyD"	"InterPro:IPR006143,NCBI_GP:ABG49712.1"
"Tery_0226"	12.1443656022039	14.6146242348992	10.2897310949792	12.4560587303458	-0.48311380249784	0.576220228413453	-0.838418678615344	0.401795602596062	NA	5	16	16	9	19	13	11	"     1.37"	"     2.46"	"     2.93"	"     2.97"	"     3.45"	"     2.33"	"     3.10"	" 0.4660"	" 1.3052"	" 1.5567"	" 1.5730"	" 1.7912"	" 1.2258"	" 1.6373"	"Tery_0226"	"gene227"	"CDS"	350401	351009	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr1926 unknown protein"	"NCBI_GP:ABG49714.1"
"Tery_0250"	15.8120268396841	19.2705914610109	15.9022669230297	12.2181020933389	-0.303753971407344	0.505818729843058	-0.600519422247553	0.548160120908051	NA	17	21	14	13	23	14	10	"     4.66"	"     3.23"	"     2.57"	"     4.28"	"     4.18"	"     2.51"	"     2.82"	" 2.2241"	" 1.6962"	" 1.3647"	" 2.1020"	" 2.0661"	" 1.3323"	" 1.5002"	"Tery_0250"	"gene252"	"CDS"	392348	392641	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49736.1"
"Tery_0289"	5.64707579498347	5.6389419939741	5.61780748684546	5.69911205819987	-0.167044037396983	0.856889659061558	-0.194942295814288	0.845438122063403	NA	8	5	4	2	10	6	5	"     2.19"	"     0.77"	"     0.73"	"     0.66"	"     1.82"	"     1.07"	"     1.41"	" 1.1401"	"-0.3600"	"-0.4287"	"-0.5801"	" 0.8689"	" 0.1175"	" 0.5053"	"Tery_0289"	"gene292"	"CDS"	444560	444925	"+"	"CP000393.1"	"transposase"	"KEGG: ana:all4868 transposase"	"NCBI_GP:ABG49769.1"
"Tery_0298"	29.2047410353317	31.7382491215198	24.5676668117794	33.6268442844719	-0.356042969795664	0.41108798674228	-0.866099183819923	0.386435772752094	NA	20	36	28	23	35	52	19	"     5.49"	"     5.54"	"     5.13"	"     7.58"	"     6.36"	"     9.32"	"     5.36"	" 2.4581"	" 2.4719"	" 2.3619"	" 2.9237"	" 2.6706"	" 3.2212"	" 2.4238"	"Tery_0298"	"gene301"	"CDS"	456754	457272	"+"	"CP000393.1"	"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"	"TIGRFAM: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase~PFAM: CDP-alcohol phosphatidyltransferase~KEGG: ana:all4063 phosphatidylglycerophosphate synthase"	"InterPro:IPR000462,InterPro:IPR004570,NCBI_GP:ABG49777.1"
"Tery_0321"	29.8293613313416	35.7217119250347	30.7923569496083	22.4925173102485	-0.21934599004732	0.385604006933972	-0.568837424152801	0.569466474706191	NA	29	43	31	25	41	28	17	"     7.95"	"     6.61"	"     5.68"	"     8.24"	"     7.45"	"     5.02"	"     4.79"	" 2.9934"	" 2.7278"	" 2.5085"	" 3.0438"	" 2.8985"	" 2.3294"	" 2.2637"	"Tery_0321"	"gene324"	"CDS"	497092	497943	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49796.1"
"Tery_0346"	17.4129798480532	16.295885291391	15.9791767812586	20.6807790049074	-0.0270709075674456	0.542734499216544	-0.0498787300356314	0.960219027174533	NA	20	16	14	14	14	22	18	"     5.49"	"     2.46"	"     2.57"	"     4.61"	"     2.54"	"     3.94"	"     5.07"	" 2.4581"	" 1.3052"	" 1.3647"	" 2.2087"	" 1.3521"	" 1.9823"	" 2.3459"	"Tery_0346"	"gene349"	"CDS"	536247	536486	"-"	"CP000393.1"	"phenolpthiocerol synthesis polyketide synthase PpsA"	"KEGG: mag:amb1949 phenolpthiocerol synthesis polyketide synthase PpsA"	"NCBI_GP:ABG49817.1"
"Tery_0353"	4.93835896257754	5.74234144632324	4.32713232664983	5.05121643272342	-0.281706241867562	0.890740406729759	-0.316260764347506	0.751804589391537	NA	3	6	6	6	3	6	4	"     0.82"	"     0.92"	"     1.10"	"     1.98"	"     0.54"	"     1.07"	"     1.13"	"-0.2640"	"-0.1001"	" 0.1498"	" 0.9905"	"-0.8497"	" 0.1175"	" 0.1859"	"Tery_0353"	"gene356"	"CDS"	546691	547593	"+"	"CP000393.1"	"Methyltransferase type 12"	"PFAM: Methyltransferase type 11 Methyltransferase type 12~KEGG: syf:Synpcc7942_2054 hypothetical protein"	"InterPro:IPR000051,InterPro:IPR001601,InterPro:IPR013216,InterPro:IPR013217,NCBI_GP:ABG49823.1"
"Tery_0388"	3.65543939790401	4.99221943741009	2.42430285667587	4.16536417024012	-0.885251195117068	1.03975174082161	-0.851406312065942	0.394543686626018	NA	1	5	3	5	3	7	2	"     0.27"	"     0.77"	"     0.55"	"     1.65"	"     0.54"	"     1.25"	"     0.56"	"-1.8148"	"-0.3600"	"-0.8373"	" 0.7289"	"-0.8497"	" 0.3380"	"-0.8015"	"Tery_0388"	"gene392"	"CDS"	603425	603682	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49856.1"
"Tery_0412"	29.4176968194295	47.0511596450484	23.2573570100812	21.0247437078329	-0.989920302160333	0.397469800258477	-2.49055475791263	0.0127543840396767	NA	19	31	29	39	43	26	16	"     5.21"	"     4.77"	"     5.31"	"    12.85"	"     7.81"	"     4.66"	"     4.51"	" 2.3843"	" 2.2566"	" 2.4124"	" 3.6847"	" 2.9672"	" 2.2227"	" 2.1764"	"Tery_0412"	"gene416"	"CDS"	645965	646633	"-"	"CP000393.1"	"phosphoribosyltransferase"	"PFAM: phosphoribosyltransferase~KEGG: reu:Reut_A1154 phosphoribosyltransferase"	"InterPro:IPR000836,NCBI_GP:ABG49875.1"
"Tery_0421"	4.57632927105089	7.73407284808073	4.70217509012573	1.22981696540881	-0.626160164369326	0.883226157194834	-0.708946580973144	0.478357627217665	NA	2	7	8	7	6	3	0	"     0.55"	"     1.08"	"     1.47"	"     2.31"	"     1.09"	"     0.54"	"     0.00"	"-0.8404"	" 0.1201"	" 0.5616"	" 1.2118"	" 0.1372"	"-0.8693"	"-6.6439"	"Tery_0421"	"gene425"	"CDS"	664213	664440	"+"	"CP000393.1"	"transposase%2C IS5 family"	"KEGG: syn:sll1791 putative transposase gene of IS5 family insertion sequence ISY802a"	"NCBI_GP:ABG49883.1"
"Tery_0460"	24.7500849632713	23.357453716875	21.9030246615435	30.4133066622592	-0.0580420577400422	0.440603913278536	-0.131732960127728	0.895195514282922	NA	18	27	29	19	22	41	21	"     4.94"	"     4.15"	"     5.31"	"     6.26"	"     4.00"	"     7.34"	"     5.92"	" 2.3064"	" 2.0578"	" 2.4124"	" 2.6484"	" 2.0021"	" 2.8787"	" 2.5679"	"Tery_0460"	"gene464"	"CDS"	729656	731518	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase protein of unknown function DUF323~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ava:Ava_5054 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR005532,NCBI_GP:ABG49918.1"
"Tery_0461"	8.70517193227711	9.31193445222344	8.39165488883956	8.56868497748709	-0.171358045064406	0.77614773289476	-0.220780191453115	0.82526358793982	NA	11	2	12	8	8	13	5	"     3.02"	"     0.31"	"     2.20"	"     2.64"	"     1.45"	"     2.33"	"     1.41"	" 1.5978"	"-1.6545"	" 1.1433"	" 1.4037"	" 0.5490"	" 1.2258"	" 0.5053"	"Tery_0461"	"gene465"	"CDS"	731760	733625	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase protein of unknown function DUF323~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ava:Ava_5054 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR005532,NCBI_GP:ABG49919.1"
"Tery_0509"	32.1801598258689	44.2059067820286	28.2151679751912	26.1019006457258	-0.639241246281028	0.417667336466678	-1.53050332278504	0.12589219162764	NA	22	29	44	33	47	21	27	"     6.03"	"     4.46"	"     8.06"	"    10.87"	"     8.54"	"     3.76"	"     7.61"	" 2.5954"	" 2.1606"	" 3.0130"	" 3.4439"	" 3.0953"	" 1.9153"	" 2.9300"	"Tery_0509"	"gene513"	"CDS"	812023	812805	"+"	"CP000393.1"	"protein of unknown function DUF81"	"PFAM: protein of unknown function DUF81~KEGG: cyb:CYB_0652 hypothetical protein"	"InterPro:IPR002781,NCBI_GP:ABG49964.1"
"Tery_0523"	21.2035079009665	22.9178020532275	16.116516080572	27.1197014792973	-0.543549932223984	0.557474226567137	-0.975022532559222	0.329549083090195	NA	16	13	23	14	30	14	33	"     4.39"	"     2.00"	"     4.21"	"     4.61"	"     5.45"	"     2.51"	"     9.30"	" 2.1368"	" 1.0070"	" 2.0787"	" 2.2087"	" 2.4486"	" 1.3323"	" 3.2191"	"Tery_0523"	"gene527"	"CDS"	827206	828897	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49975.1"
"Tery_0524"	19.6590065496092	21.831427833016	16.8683038382047	21.6726393333093	-0.378673966741752	0.487468225518235	-0.77681774302146	0.437266307076363	NA	12	34	14	12	31	26	17	"     3.29"	"     5.23"	"     2.57"	"     3.95"	"     5.63"	"     4.66"	"     4.79"	" 1.7229"	" 2.3896"	" 1.3647"	" 1.9868"	" 2.4958"	" 2.2227"	" 2.2637"	"Tery_0524"	"gene528"	"CDS"	829610	830479	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49976.1"
"Tery_0525"	22.2109798679962	25.7630549162473	16.8783287608339	26.6578814804887	-0.602764601167693	0.450591552854452	-1.33771837787291	0.180988257809	NA	16	21	19	20	26	35	19	"     4.39"	"     3.23"	"     3.48"	"     6.59"	"     4.72"	"     6.27"	"     5.36"	" 2.1368"	" 1.6962"	" 1.8038"	" 2.7223"	" 2.2426"	" 2.6507"	" 2.4238"	"Tery_0525"	"gene529"	"CDS"	830515	831303	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3879 hypothetical protein"	"NCBI_GP:ABG49977.1"
"Tery_0526"	5.86144512875729	6.88055138681844	5.99548607971883	4.64127744425382	-0.306738346572539	0.804678672982175	-0.381193583068074	0.703059610288623	NA	5	6	9	2	13	5	4	"     1.37"	"     0.92"	"     1.65"	"     0.66"	"     2.36"	"     0.90"	"     1.13"	" 0.4660"	"-0.1001"	" 0.7304"	"-0.5801"	" 1.2456"	"-0.1429"	" 0.1859"	"Tery_0526"	"gene530"	"CDS"	831588	832475	"+"	"CP000393.1"	"protein of unknown function DUF88"	"PFAM: protein of unknown function DUF88~KEGG: cyb:CYB_1055 hypothetical protein"	"InterPro:IPR002790,NCBI_GP:ABG49978.1"
"Tery_0527"	10.1208261498813	7.73407284808073	6.6023687307022	17.7852655804506	-0.163939783629103	0.695669215688012	-0.235657665931024	0.813698322416841	NA	6	8	8	7	6	26	11	"     1.65"	"     1.23"	"     1.47"	"     2.31"	"     1.09"	"     4.66"	"     3.10"	" 0.7273"	" 0.3111"	" 0.5616"	" 1.2118"	" 0.1372"	" 2.2227"	" 1.6373"	"Tery_0527"	"gene531"	"CDS"	832685	833020	"+"	"CP000393.1"	"FdxN element excision controlling factor protein"	"KEGG: ava:Ava_3313 FdxN element excision controlling factor protein"	"NCBI_GP:ABG49979.1"
"Tery_0528"	13.7616597140243	19.8396964312585	10.6680016057127	12.3241101592576	-0.893092363638971	0.546487263849691	-1.63424186201092	0.102208075784483	NA	7	20	11	11	28	19	7	"     1.92"	"     3.08"	"     2.02"	"     3.62"	"     5.09"	"     3.40"	"     1.97"	" 0.9484"	" 1.6260"	" 1.0183"	" 1.8616"	" 2.3492"	" 1.7713"	" 0.9878"	"Tery_0528"	"gene532"	"CDS"	833050	833985	"+"	"CP000393.1"	"conserved hypothetical protein"	"TIGRFAM: conserved hypothetical protein~KEGG: wol:WD0627 hypothetical protein"	"InterPro:IPR010106,NCBI_GP:ABG49980.1"
"Tery_0551"	2.92129274899933	4.57834963979531	2.46832540351534	1.94368687642935	-0.750742534271273	1.18091991967863	-0.635726878479262	0.524954454209446	NA	1	4	4	5	2	0	3	"     0.27"	"     0.62"	"     0.73"	"     1.65"	"     0.36"	"     0.00"	"     0.85"	"-1.8148"	"-0.6773"	"-0.4287"	" 0.7289"	"-1.4218"	"-6.6439"	"-0.2249"	"Tery_0551"	"gene555"	"CDS"	867470	867970	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:all2115 hypothetical protein"	"NCBI_GP:ABG50000.1"
"Tery_0552"	2.78939160980243	4.99221943741009	0.791472244393779	3.58344283030776	-2.46253523727638	1.31207406517057	-1.87682639467174	0.0605418916255803	NA	0	1	2	5	3	4	3	"     0.00"	"     0.15"	"     0.37"	"     1.65"	"     0.54"	"     0.72"	"     0.85"	"-6.6439"	"-2.6097"	"-1.4094"	" 0.7289"	"-0.8497"	"-0.4608"	"-0.2249"	"Tery_0552"	"gene556"	"CDS"	868419	868709	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50001.1"
"Tery_0565"	31.4089608531101	31.1433622852394	30.8660390605795	32.4889421097767	-0.0367521003993924	0.392813967553918	-0.0935610834519211	0.925457824864261	NA	29	35	38	20	39	35	28	"     7.95"	"     5.38"	"     6.96"	"     6.59"	"     7.08"	"     6.27"	"     7.89"	" 2.9934"	" 2.4314"	" 2.8017"	" 2.7223"	" 2.8265"	" 2.6507"	" 2.9824"	"Tery_0565"	"gene570"	"CDS"	884921	886705	"+"	"CP000393.1"	"Na+/solute symporter"	"PFAM: Na+/solute symporter~KEGG: bth:BT3029 Na+/glucose symporter"	"InterPro:IPR001734,NCBI_GP:ABG50013.1"
"Tery_0574"	24.3160770481456	28.0134209429867	24.8652813220658	19.7949267424241	-0.168696132328451	0.448452749560967	-0.376173705019321	0.706787762544487	NA	28	29	23	23	26	23	16	"     7.68"	"     4.46"	"     4.21"	"     7.58"	"     4.72"	"     4.12"	"     4.51"	" 2.9428"	" 2.1606"	" 2.0787"	" 2.9237"	" 2.2426"	" 2.0462"	" 2.1764"	"Tery_0574"	"gene579"	"CDS"	924892	925005	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50019.1"
"Tery_0592"	27.2193559636942	32.4625892644002	27.1044026674711	22.148552607323	-0.29472163322887	0.404491525902556	-0.728622515814756	0.466232601664161	NA	25	32	33	19	44	24	19	"     6.86"	"     4.92"	"     6.05"	"     6.26"	"     7.99"	"     4.30"	"     5.36"	" 2.7795"	" 2.3023"	" 2.5985"	" 2.6484"	" 3.0003"	" 2.1075"	" 2.4238"	"Tery_0592"	"gene597"	"CDS"	952466	953506	"-"	"CP000393.1"	"peptidase S51%2C dipeptidase E"	"KEGG: ava:Ava_0438 peptidase S51%2C dipeptidase E"	"NCBI_GP:ABG50036.1"
"Tery_0603"	18.0530443971717	23.0988190918931	15.0970236137884	17.4413008775251	-0.663265073273182	0.554354408560263	-1.1964639642639	0.231515552975394	NA	22	17	7	17	25	22	13	"     6.03"	"     2.62"	"     1.28"	"     5.60"	"     4.54"	"     3.94"	"     3.66"	" 2.5954"	" 1.3924"	" 0.3703"	" 2.4882"	" 2.1861"	" 1.9823"	" 1.8776"	"Tery_0603"	"gene608"	"CDS"	975384	975956	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2755 hypothetical protein"	"NCBI_GP:ABG50047.1"
"Tery_0654"	20.3840744643639	29.4878830947803	16.2767177686455	17.4413008775251	-0.847921741193604	0.455681167288614	-1.86077854882371	0.0627754559878427	NA	11	19	26	20	35	22	13	"     3.02"	"     2.92"	"     4.76"	"     6.59"	"     6.36"	"     3.94"	"     3.66"	" 1.5978"	" 1.5523"	" 2.2552"	" 2.7223"	" 2.6706"	" 1.9823"	" 1.8776"	"Tery_0654"	"gene659"	"CDS"	1067190	1067384	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1924 hypothetical protein"	"NCBI_GP:ABG50093.1"
"Tery_0658"	27.5547323152745	32.0745013328181	21.2080969168812	32.5549163953208	-0.58108841223464	0.416272864445235	-1.39593151960326	0.162735117923045	NA	17	27	28	24	34	32	30	"     4.66"	"     4.15"	"     5.13"	"     7.91"	"     6.18"	"     5.73"	"     8.46"	" 2.2241"	" 2.0578"	" 2.3619"	" 2.9850"	" 2.6289"	" 2.5217"	" 3.0818"	"Tery_0658"	"gene663"	"CDS"	1073905	1074138	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0237 hypothetical protein"	"NCBI_GP:ABG50097.1"
"Tery_0670"	4.12031373801593	4.73358481242813	3.95472539257141	3.75542518177052	-0.241056901035569	0.935607113642211	-0.25764757185007	0.796678911792989	NA	2	5	7	3	6	6	2	"     0.55"	"     0.77"	"     1.28"	"     0.99"	"     1.09"	"     1.07"	"     0.56"	"-0.8404"	"-0.3600"	" 0.3703"	"-0.0023"	" 0.1372"	" 0.1175"	"-0.8015"	"Tery_0670"	"gene675"	"CDS"	1101344	1101442	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50108.1"
"Tery_0705"	13.4287179700897	17.5374946842354	13.1803495560675	9.69249387697723	-0.352543069987539	0.539225527225534	-0.653795215893193	0.513243749126477	NA	8	23	16	14	17	11	8	"     2.19"	"     3.54"	"     2.93"	"     4.61"	"     3.09"	"     1.97"	"     2.26"	" 1.1401"	" 1.8270"	" 1.5567"	" 2.2087"	" 1.6312"	" 0.9859"	" 1.1796"	"Tery_0705"	"gene710"	"CDS"	1141614	1141853	"-"	"CP000393.1"	"GTP cyclohydrolase II domain protein"	"KEGG: cyb:CYB_0230 GTP cyclohydrolase II domain protein"	"NCBI_GP:ABG50139.1"
"Tery_0788"	7.04157952165756	8.14794264569551	7.58692997455895	5.11719071826751	-0.0236051189642336	0.751066383679341	-0.0314288050659334	0.974927569372924	NA	4	11	12	7	7	3	6	"     1.10"	"     1.69"	"     2.20"	"     2.31"	"     1.27"	"     0.54"	"     1.69"	" 0.1467"	" 0.7673"	" 1.1433"	" 1.2118"	" 0.3577"	"-0.8693"	" 0.7666"	"Tery_0788"	"gene794"	"CDS"	1255202	1255489	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50208.1"
"Tery_0789"	13.8318981335994	16.2701034253583	12.6477409339156	13.1699286413663	-0.409542935120062	0.553707851306049	-0.73963721871391	0.459520151784056	NA	12	16	14	9	23	10	14	"     3.29"	"     2.46"	"     2.57"	"     2.97"	"     4.18"	"     1.79"	"     3.95"	" 1.7229"	" 1.3052"	" 1.3647"	" 1.5730"	" 2.0661"	" 0.8491"	" 1.9842"	"Tery_0789"	"gene795"	"CDS"	1255684	1255911	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50209.1"
"Tery_0813"	24.1664486353755	23.9783944074063	23.4334471974391	25.4540050202494	-0.0848209068656516	0.46793449832278	-0.181266624217012	0.856158302046	NA	19	27	33	11	38	21	26	"     5.21"	"     4.15"	"     6.05"	"     3.62"	"     6.90"	"     3.76"	"     7.33"	" 2.3843"	" 2.0578"	" 2.5985"	" 1.8616"	" 2.7891"	" 1.9153"	" 2.8756"	"Tery_0813"	"gene819"	"CDS"	1289781	1291256	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1625 hypothetical protein"	"NCBI_GP:ABG50229.1"
"Tery_0816"	10.6592184144447	10.7087790177006	9.26964671033558	12.6940153673526	-0.212372482607639	0.621793889626099	-0.341548037301145	0.732691047991927	NA	6	17	10	6	15	12	12	"     1.65"	"     2.62"	"     1.83"	"     1.98"	"     2.72"	"     2.15"	"     3.38"	" 0.7273"	" 1.3924"	" 0.8815"	" 0.9905"	" 1.4512"	" 1.1108"	" 1.7624"	"Tery_0816"	"gene822"	"CDS"	1296180	1296470	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50232.1"
"Tery_0819"	20.5652890659568	29.1516308834819	15.7425836299169	19.2130054024917	-0.866072736984203	0.454415030761103	-1.90590688766085	0.0566622872839108	NA	10	28	18	19	36	20	17	"     2.74"	"     4.31"	"     3.30"	"     6.26"	"     6.54"	"     3.58"	"     4.79"	" 1.4607"	" 2.1101"	" 1.7260"	" 2.6484"	" 2.7112"	" 1.8451"	" 2.2637"	"Tery_0819"	"gene825"	"CDS"	1299130	1299747	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr0184 hypothetical protein"	"NCBI_GP:ABG50234.1"
