""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_1734"	10.489570377122	7.24258546414954	8.33701550151074	16.9653876035114	0.394873898307374	0.757264335270497	0.521447901235602	0.602054789776074	NA	2	13	16	8	3	24	11	"     0.55"	"     2.00"	"     2.93"	"     2.64"	"     0.54"	"     4.30"	"     3.10"	" 0.63"	" 1.58"	" 1.98"	" 1.86"	" 0.63"	" 2.41"	" 2.04"	"Tery_1734"	"gene1744"	"CDS"	2640087	2640503	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: mba:Mbar_A2860 hypothetical protein"	"NCBI_GP:ABG50996.1"
"Tery_1742"	22.9924770958379	16.2701034253583	26.1676101126721	24.9521512410662	0.664211301067016	0.45935349413057	1.44596984578116	0.148185659684862	NA	18	44	30	9	23	34	17	"     4.94"	"     6.77"	"     5.50"	"     2.97"	"     4.18"	"     6.09"	"     4.79"	" 2.57"	" 2.96"	" 2.70"	" 1.99"	" 2.37"	" 2.83"	" 2.53"	"Tery_1742"	"gene1752"	"CDS"	2653741	2654655	"+"	"CP000393.1"	"2-keto-4-pentenoate hydratase-like"	"KEGG: dar:Daro_4183 hydratase/decarboxylase"	"InterPro:IPR002607,NCBI_GP:ABG51002.1"
"Tery_1759"	5.88908329667772	6.23382883025443	7.58429414516147	3.0015214903754	0.325073951484896	0.802558667152016	0.405046963904163	0.685442990010508	NA	6	11	9	5	6	1	4	"     1.65"	"     1.69"	"     1.65"	"     1.65"	"     1.09"	"     0.18"	"     1.13"	" 1.40"	" 1.43"	" 1.41"	" 1.40"	" 1.06"	" 0.24"	" 1.09"	"Tery_1759"	"gene1769"	"CDS"	2679697	2679927	"+"	"CP000393.1"	"Catalase"	"KEGG: gvi:gll2771 catalase/peroxidase"	"InterPro:IPR000763,InterPro:IPR002016,NCBI_GP:ABG51019.1"
"Tery_1760"	3.90971329638888	4.65596722611172	4.92551557158064	1.63975595387841	0.108212722948059	0.965936926431007	0.112028767083053	0.910800597306306	NA	5	5	6	4	4	4	0	"     1.37"	"     0.77"	"     1.10"	"     1.32"	"     0.73"	"     0.72"	"     0.00"	" 1.25"	" 0.82"	" 1.07"	" 1.21"	" 0.79"	" 0.78"	" 0.00"	"Tery_1760"	"gene1770"	"CDS"	2679934	2680065	"+"	"CP000393.1"	"catalase/peroxidase HPI"	"KEGG: bte:BTH_I1282 catalase/peroxidase HPI"	"NCBI_GP:ABG51020.1"
"Tery_1761"	11.2927220178013	10.6311614313842	12.368650752311	10.3403895024537	0.229677442042746	0.617789951481116	0.371772706066371	0.710062086833638	NA	7	13	23	7	13	11	9	"     1.92"	"     2.00"	"     4.21"	"     2.31"	"     2.36"	"     1.97"	"     2.54"	" 1.55"	" 1.58"	" 2.38"	" 1.73"	" 1.75"	" 1.57"	" 1.82"	"Tery_1761"	"gene1771"	"CDS"	2680177	2680371	"+"	"CP000393.1"	"catalase/peroxidase HPI"	"KEGG: rpc:RPC_0361 catalase/peroxidase HPI"	"NCBI_GP:ABG51021.1"
"Tery_1789"	21.2654734404021	19.1671920086618	22.9221754474706	20.8787018615396	0.227771726169689	0.532230149412807	0.427957203140375	0.668682278996177	NA	17	45	19	9	30	13	24	"     4.66"	"     6.92"	"     3.48"	"     2.97"	"     5.45"	"     2.33"	"     6.77"	" 2.50"	" 2.99"	" 2.16"	" 1.99"	" 2.69"	" 1.74"	" 2.96"	"Tery_1789"	"gene1800"	"CDS"	2733181	2733381	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: cyb:CYB_0591 hypothetical protein"	"NCBI_GP:ABG51048.1"
"Tery_1877"	18.969018824344	8.04454319334637	23.2244696986918	23.51031814382	1.4325107036903	0.558284137456855	2.56591690069468	0.0102903477736163	NA	16	35	30	3	14	21	23	"     4.39"	"     5.38"	"     5.50"	"     0.99"	"     2.54"	"     3.76"	"     6.48"	" 2.43"	" 2.67"	" 2.70"	" 0.99"	" 1.82"	" 2.25"	" 2.90"	"Tery_1877"	"gene1888"	"CDS"	2872171	2872839	"-"	"CP000393.1"	"exsB protein"	"TIGRFAM: exsB protein~PFAM: ExsB~KEGG: ana:alr5095 hypothetical protein"	"InterPro:IPR004479,NCBI_GP:ABG51133.1"
"Tery_1878"	21.7675625650564	16.2701034253583	27.9287622232543	18.0232222174575	0.723984698949756	0.473631566498032	1.52858202484856	0.126368094937515	NA	28	29	34	9	23	25	12	"     7.68"	"     4.46"	"     6.23"	"     2.97"	"     4.18"	"     4.48"	"     3.38"	" 3.12"	" 2.45"	" 2.85"	" 1.99"	" 2.37"	" 2.45"	" 2.13"	"Tery_1878"	"gene1889"	"CDS"	2872909	2873547	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_1244 hypothetical protein"	"NCBI_GP:ABG51134.1"
"Tery_1927"	11.7460587304521	11.3812834402973	14.1781634698111	8.46267691156843	0.311224420544068	0.581336907579622	0.535359817149476	0.592401070595217	NA	13	16	18	8	13	8	8	"     3.57"	"     2.46"	"     3.30"	"     2.64"	"     2.36"	"     1.43"	"     2.26"	" 2.19"	" 1.79"	" 2.10"	" 1.86"	" 1.75"	" 1.28"	" 1.70"	"Tery_1927"	"gene1939"	"CDS"	2985899	2986225	"-"	"CP000393.1"	"hemolysin-type calcium-binding region"	"KEGG: ava:Ava_3160 hemolysin-type calcium-binding region"	"NCBI_GP:ABG51182.1"
"Tery_1939"	13.8657901999553	12.6228928331417	14.7436594033525	13.7918837616733	0.209849869030832	0.54787652183268	0.383024022144391	0.701701952731721	NA	12	19	19	8	16	21	8	"     3.29"	"     2.92"	"     3.48"	"     2.64"	"     2.91"	"     3.76"	"     2.26"	" 2.10"	" 1.97"	" 2.16"	" 1.86"	" 1.97"	" 2.25"	" 1.70"	"Tery_1939"	"gene1951"	"CDS"	3005400	3006068	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51194.1"
"Tery_1987"	21.4568525224586	17.589330404519	19.5720385573415	28.1515955880738	0.10580269153216	0.510625605424337	0.207202087808026	0.835852036860964	NA	13	20	34	8	28	26	27	"     3.57"	"     3.08"	"     6.23"	"     2.64"	"     5.09"	"     4.66"	"     7.61"	" 2.19"	" 2.03"	" 2.85"	" 1.86"	" 2.61"	" 2.50"	" 3.11"	"Tery_1987"	"gene1999"	"CDS"	3100472	3100912	"-"	"CP000393.1"	"pentapeptide repeat"	"PFAM: pentapeptide repeat~KEGG: gvi:gll2892 hypothetical protein"	"InterPro:IPR001646,NCBI_GP:ABG51238.1"
"Tery_2004"	12.558518234999	9.20853499987431	15.2041114311098	11.9401116759575	0.647487458807493	0.626170093572526	1.03404404881962	0.301115571155599	NA	13	18	20	4	15	7	14	"     3.57"	"     2.77"	"     3.66"	"     1.32"	"     2.72"	"     1.25"	"     3.95"	" 2.19"	" 1.91"	" 2.22"	" 1.21"	" 1.90"	" 1.17"	" 2.31"	"Tery_2004"	"gene2016"	"CDS"	3121122	3121727	"+"	"CP000393.1"	"DNA-3-methyladenine glycosylase"	"TIGRFAM: DNA-3-methyladenine glycosylase~PFAM: methylpurine-DNA glycosylase (MPG)~KEGG: cyb:CYB_2817 DNA-3-methyladenine glycosylase"	"InterPro:IPR003180,NCBI_GP:ABG51253.1"
"Tery_R0014"	14.3964566989864	9.02751796120876	12.8343744388634	22.1085188269485	0.416012365928277	0.750379116079944	0.554402910493521	0.57930313466917	NA	4	12	30	1	20	16	24	"     1.10"	"     1.85"	"     5.50"	"     0.33"	"     3.63"	"     2.87"	"     6.77"	" 1.07"	" 1.51"	" 2.70"	" 0.41"	" 2.21"	" 1.95"	" 2.96"	"Tery_R0014"	"gene2025"	"rRNA"	3137164	3138645	"+"	"CP000393.1"	"16S ribosomal RNA"	NA	NA
"Tery_2015"	16.153501945618	12.9591450444401	19.0203136886477	15.0476412322516	0.57859608274563	0.578089997223002	1.00087544417834	0.316887029585641	NA	9	20	38	9	15	13	15	"     2.47"	"     3.08"	"     6.96"	"     2.97"	"     2.72"	"     2.33"	"     4.23"	" 1.79"	" 2.03"	" 2.99"	" 1.99"	" 1.90"	" 1.74"	" 2.39"	"Tery_2015"	"gene2031"	"CDS"	3143842	3144279	"-"	"CP000393.1"	"transposase%2C IS4 family"	"KEGG: ana:all2152 transposase"	"NCBI_GP:ABG51263.1"
"Tery_2017"	14.6183439445872	11.4589010266138	15.3452703955409	16.68739718613	0.374278198461035	0.563692716188699	0.663975580510683	0.506705940432203	NA	17	21	12	7	15	17	15	"     4.66"	"     3.23"	"     2.20"	"     2.31"	"     2.72"	"     3.05"	"     4.23"	" 2.50"	" 2.08"	" 1.68"	" 1.73"	" 1.90"	" 2.02"	" 2.39"	"Tery_2017"	"gene2033"	"CDS"	3145925	3146173	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51265.1"
"Tery_2070"	19.0200712388616	14.6146242348992	19.5541061465199	22.6244658813367	0.41273615428818	0.496435958801048	0.831398586204326	0.405748497489895	NA	15	33	20	9	19	22	21	"     4.11"	"     5.08"	"     3.66"	"     2.97"	"     3.45"	"     3.94"	"     5.92"	" 2.35"	" 2.60"	" 2.22"	" 1.99"	" 2.15"	" 2.30"	" 2.79"	"Tery_2070"	"gene2086"	"CDS"	3233677	3233826	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:alr3496 unknown protein"	"NCBI_GP:ABG51311.1"
"Tery_2081"	29.4188166716606	29.3068660561148	31.7487106230104	26.0359263601817	0.12036737418703	0.438126137970627	0.274732237488876	0.783521961880021	NA	15	47	52	17	40	24	25	"     4.11"	"     7.23"	"     9.53"	"     5.60"	"     7.27"	"     4.30"	"     7.05"	" 2.35"	" 3.04"	" 3.40"	" 2.72"	" 3.05"	" 2.41"	" 3.01"	"Tery_2081"	"gene2097"	"CDS"	3248776	3249054	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51322.1"
"Tery_2094"	20.5303763698653	18.9601211157453	22.5874090886159	19.0150825458594	0.276454948311575	0.518918128667019	0.532752534627619	0.594204894755852	NA	27	27	18	17	15	29	11	"     7.40"	"     4.15"	"     3.30"	"     5.60"	"     2.72"	"     5.20"	"     3.10"	" 3.07"	" 2.37"	" 2.10"	" 2.72"	" 1.90"	" 2.63"	" 2.04"	"Tery_2094"	"gene2110"	"CDS"	3269949	3270473	"-"	"CP000393.1"	"transposase%2C IS4 family"	"PFAM: transposase%2C IS4~KEGG: ava:Ava_2371 transposase"	"InterPro:IPR002559,NCBI_GP:ABG51333.1"
"Tery_2100"	16.8558570394857	19.4258266336437	19.6888096164357	10.0364585799027	0.00801234768601236	0.487019638761553	0.0164517958790882	0.986873958192485	NA	13	30	26	11	27	15	6	"     3.57"	"     4.61"	"     4.76"	"     3.62"	"     4.90"	"     2.69"	"     1.69"	" 2.19"	" 2.49"	" 2.53"	" 2.21"	" 2.56"	" 1.88"	" 1.43"	"Tery_2100"	"gene2116"	"CDS"	3274392	3275078	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: mba:Mbar_A2511 transposase"	"NCBI_GP:ABG51338.1"
"Tery_2112"	6.2995193849676	5.40608923502487	6.43155020213931	6.99490330915277	0.390548594338642	0.836467779449836	0.466902137695625	0.640569895797013	NA	2	12	10	5	4	6	7	"     0.55"	"     1.85"	"     1.83"	"     1.65"	"     0.73"	"     1.07"	"     1.97"	" 0.63"	" 1.51"	" 1.50"	" 1.40"	" 0.79"	" 1.05"	" 1.57"	"Tery_2112"	"gene2130"	"CDS"	3298305	3299189	"-"	"CP000393.1"	"UDP-glucose pyrophosphorylase"	"PFAM: Nucleotidyl transferase~KEGG: ana:all3274 UTP-glucose-1-phosphate uridylyltransferase"	"InterPro:IPR005835,NCBI_GP:ABG51348.1"
"Tery_2152"	26.6746962856792	24.3404284847374	28.5860493926929	26.1419344261004	0.258890883940869	0.417335246737443	0.620342724379914	0.535032172175907	NA	18	46	37	17	28	29	22	"     4.94"	"     7.08"	"     6.78"	"     5.60"	"     5.09"	"     5.20"	"     6.20"	" 2.57"	" 3.01"	" 2.96"	" 2.72"	" 2.61"	" 2.63"	" 2.85"	"Tery_2152"	"gene2171"	"CDS"	3361129	3361419	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_2200 hypothetical protein"	"NCBI_GP:ABG51386.1"
"Tery_2193"	3.2286266952994	1.24160939284434	3.81415834600047	4.33734652170288	1.36484924429782	1.27578474566231	1.06981154065239	0.284704146562081	NA	3	5	5	0	3	9	1	"     0.82"	"     0.77"	"     0.92"	"     0.00"	"     0.54"	"     1.61"	"     0.28"	" 0.87"	" 0.82"	" 0.94"	" 0.00"	" 0.63"	" 1.39"	" 0.36"	"Tery_2193"	"gene2212"	"CDS"	3421090	3421593	"+"	"CP000393.1"	"putative transposase"	"KEGG: ava:Ava_C0088 putative transposase"	"NCBI_GP:ABG51423.1"
"Tery_2235"	2.97443376757862	2.74185341067064	2.88211905503574	3.34548619330092	0.0253063372541731	1.15617890679657	0.0218879077497526	0.982537370683541	NA	4	4	1	2	3	5	2	"     1.10"	"     0.62"	"     0.18"	"     0.66"	"     0.54"	"     0.90"	"     0.56"	" 1.07"	" 0.69"	" 0.24"	" 0.73"	" 0.63"	" 0.92"	" 0.65"	"Tery_2235"	"gene2255"	"CDS"	3481503	3481760	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51464.1"
"Tery_2259"	6.12114432624276	3.90584521719857	7.28879706931194	6.58496432068317	0.894634240091979	0.878134836520287	1.01878914590961	0.308303079767879	NA	8	5	10	3	4	5	7	"     2.19"	"     0.77"	"     1.83"	"     0.99"	"     0.73"	"     0.90"	"     1.97"	" 1.68"	" 0.82"	" 1.50"	" 0.99"	" 0.79"	" 0.92"	" 1.57"	"Tery_2259"	"gene2279"	"CDS"	3516223	3516486	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51487.1"
"Tery_2269"	16.6259251879997	13.9421198123024	19.1673362297338	15.4976140010958	0.415040081422969	0.511665162600936	0.811155638021564	0.417276297809365	NA	14	26	26	7	21	22	10	"     3.84"	"     4.00"	"     4.76"	"     2.31"	"     3.81"	"     3.94"	"     2.82"	" 2.27"	" 2.32"	" 2.53"	" 1.73"	" 2.27"	" 2.30"	" 1.93"	"Tery_2269"	"gene2289"	"CDS"	3535618	3535845	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51497.1"
"Tery_2270"	17.9665626483721	14.0973549849353	22.4652928478273	15.0876750126262	0.599559043932067	0.532480116453997	1.12597452074789	0.26017630425106	NA	14	27	37	5	25	21	10	"     3.84"	"     4.15"	"     6.78"	"     1.65"	"     4.54"	"     3.76"	"     2.82"	" 2.27"	" 2.37"	" 2.96"	" 1.40"	" 2.47"	" 2.25"	" 1.93"	"Tery_2270"	"gene2290"	"CDS"	3535928	3536137	"-"	"CP000393.1"	"hypothetical protein"	NA	"InterPro:IPR000051,NCBI_GP:ABG51498.1"
"Tery_2271"	7.43661894013263	6.38906400288725	8.04151842566122	7.57682464908513	0.290921486773807	0.768501141455446	0.378557000218423	0.705016858444301	NA	4	7	17	3	10	9	6	"     1.10"	"     1.08"	"     3.11"	"     0.99"	"     1.82"	"     1.61"	"     1.69"	" 1.07"	" 1.05"	" 2.04"	" 0.99"	" 1.49"	" 1.39"	" 1.43"	"Tery_2271"	"gene2291"	"CDS"	3536404	3536574	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51499.1"
"Tery_2293"	4.55066319180288	1.99173140175749	5.80826065691094	5.22319878418617	1.41961015568561	1.0732844098779	1.32267844629097	0.185942334248177	NA	8	7	3	1	3	8	3	"     2.19"	"     1.08"	"     0.55"	"     0.33"	"     0.54"	"     1.43"	"     0.85"	" 1.68"	" 1.05"	" 0.63"	" 0.41"	" 0.63"	" 1.28"	" 0.88"	"Tery_2293"	"gene2313"	"CDS"	3564500	3565069	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51517.1"
"Tery_2294"	6.50759596688211	5.74234144632324	5.39710283478802	8.93859018558212	0.0540749825909936	0.853774141259772	0.063336402425124	0.949498628997142	NA	3	7	9	6	3	6	10	"     0.82"	"     1.08"	"     1.65"	"     1.98"	"     0.54"	"     1.07"	"     2.82"	" 0.87"	" 1.05"	" 1.41"	" 1.57"	" 0.63"	" 1.05"	" 1.93"	"Tery_2294"	"gene2314"	"CDS"	3565074	3565556	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51518.1"
"Tery_2295"	2.97740180953385	1.65547919045912	3.06670864844615	4.16536417024012	0.630107128582804	1.22555054967778	0.514142096177484	0.607152647691478	NA	3	3	4	0	4	7	2	"     0.82"	"     0.46"	"     0.73"	"     0.00"	"     0.73"	"     1.25"	"     0.56"	" 0.87"	" 0.55"	" 0.79"	" 0.00"	" 0.79"	" 1.17"	" 0.65"	"Tery_2295"	"gene2315"	"CDS"	3565607	3566053	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51519.1"
"Tery_2413"	2.39537982489554	1.16399180652793	2.38028030983641	3.64941711585185	1.17412411217659	1.49913758311878	0.783199704548775	0.433509848379162	NA	1	6	2	1	1	1	5	"     0.27"	"     0.92"	"     0.37"	"     0.33"	"     0.18"	"     0.18"	"     1.41"	" 0.35"	" 0.94"	" 0.45"	" 0.41"	" 0.24"	" 0.24"	" 1.27"	"Tery_2413"	"gene2433"	"CDS"	3721862	3722185	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51630.1"
"Tery_2419"	6.71088774153325	5.22507219635932	5.98698667366628	9.28255488850763	0.0679917229113622	0.830639570105382	0.0818546639943197	0.934762286293051	NA	6	3	10	2	9	10	8	"     1.65"	"     0.46"	"     1.83"	"     0.66"	"     1.63"	"     1.79"	"     2.26"	" 1.40"	" 0.55"	" 1.50"	" 0.73"	" 1.40"	" 1.48"	" 1.70"	"Tery_2419"	"gene2439"	"CDS"	3734100	3734432	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: gvi:gll2739 hypothetical protein"	"NCBI_GP:ABG51636.1"
"Tery_2420"	2.93226177182254	2.32798361305586	2.28373581010493	4.50932887316563	0.0431423948570717	1.3151754943406	0.0328035270142427	0.973831265577317	NA	2	5	1	2	2	11	0	"     0.55"	"     0.77"	"     0.18"	"     0.66"	"     0.36"	"     1.97"	"     0.00"	" 0.63"	" 0.82"	" 0.24"	" 0.73"	" 0.45"	" 1.57"	" 0.00"	"Tery_2420"	"gene2440"	"CDS"	3734579	3734965	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51637.1"
"Tery_2443"	7.92123345432623	6.46668158920366	9.07655771087261	7.64279893462922	0.381605815610548	0.736694222918116	0.517997567700438	0.60445996636876	NA	8	15	8	2	12	6	8	"     2.19"	"     2.31"	"     1.47"	"     0.66"	"     2.18"	"     1.07"	"     2.26"	" 1.68"	" 1.73"	" 1.30"	" 0.73"	" 1.67"	" 1.05"	" 1.70"	"Tery_2443"	"gene2463"	"CDS"	3765390	3765740	"+"	"CP000393.1"	"transposase%2C IS4 family"	"KEGG: syn:sll0092 putative transposase gene of IS4 family insertion sequence ISY391c"	"NCBI_GP:ABG51656.1"
"Tery_2455"	31.3019868858162	32.1005551870691	33.1164723555391	27.7816903799788	0.0296526365730284	0.473695286655111	0.0625985468050855	0.95008618663135	NA	16	76	31	13	54	33	22	"     4.39"	"    11.69"	"     5.68"	"     4.28"	"     9.81"	"     5.91"	"     6.20"	" 2.43"	" 3.67"	" 2.74"	" 2.40"	" 3.43"	" 2.79"	" 2.85"	"Tery_2455"	"gene2475"	"CDS"	3779360	3779986	"+"	"CP000393.1"	"fumarate reductase/succinate dehydrogenase flavoprotein-like"	"PFAM: fumarate reductase/succinate dehydrogenase flavoprotein-like~KEGG: ana:alr1217 L-aspartate oxidase"	"InterPro:IPR003953,NCBI_GP:ABG51667.1"
"Tery_2458"	30.5983936759382	25.6596554638982	33.6357251165995	30.9811347269865	0.374874718619894	0.418466785367651	0.895829087822446	0.370344051934507	NA	29	48	37	16	33	25	32	"     7.95"	"     7.38"	"     6.78"	"     5.27"	"     5.99"	"     4.48"	"     9.02"	" 3.16"	" 3.07"	" 2.96"	" 2.65"	" 2.81"	" 2.45"	" 3.32"	"Tery_2458"	"gene2478"	"CDS"	3782982	3783746	"+"	"CP000393.1"	"cobalamin-5'-phosphate synthase"	"TIGRFAM: cobalamin 5'-phosphate synthase~PFAM: cobalamin-5-phosphate synthase CobS~KEGG: ana:alr0379 hypothetical cobalamin (5'-phosphate) synthase"	"InterPro:IPR003805,NCBI_GP:ABG51670.1"
"Tery_2497"	25.3172449645131	21.3657223151175	27.6217147081989	25.8120629983799	0.422258013890417	0.487100543183881	0.866880605655604	0.386007430984773	NA	21	52	24	18	19	44	12	"     5.76"	"     8.00"	"     4.40"	"     5.93"	"     3.45"	"     7.88"	"     3.38"	" 2.76"	" 3.17"	" 2.43"	" 2.79"	" 2.15"	" 3.15"	" 2.13"	"Tery_2497"	"gene2519"	"CDS"	3849056	3849985	"-"	"CP000393.1"	"conserved hypothetical protein"	"TIGRFAM: conserved hypothetical protein~KEGG: wol:WD0627 hypothetical protein"	"InterPro:IPR010106,NCBI_GP:ABG51704.1"
"Tery_2539"	30.1153639034672	16.7615908092895	36.7129770826356	33.5727172288923	1.08637543192951	0.47045946179232	2.30917968530322	0.0209336123679533	NA	24	51	53	8	26	25	36	"     6.58"	"     7.85"	"     9.71"	"     2.64"	"     4.72"	"     4.48"	"    10.15"	" 2.92"	" 3.14"	" 3.42"	" 1.86"	" 2.52"	" 2.45"	" 3.48"	"Tery_2539"	"gene2560"	"CDS"	3916659	3917072	"+"	"CP000393.1"	"heme utilization protein HuvX"	"KEGG: ana:alr1957 unknown protein"	"NCBI_GP:ABG51741.1"
"Tery_2548"	18.7339742662076	15.8562336277435	24.9257107631502	12.3241101592576	0.616886101669017	0.483530685139539	1.27579514729452	0.202027943443647	NA	21	31	32	9	22	19	7	"     5.76"	"     4.77"	"     5.86"	"     2.97"	"     4.00"	"     3.40"	"     1.97"	" 2.76"	" 2.53"	" 2.78"	" 1.99"	" 2.32"	" 2.14"	" 1.57"	"Tery_2548"	"gene2569"	"CDS"	3927722	3928495	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51749.1"
"Tery_2586"	6.20851964767009	2.40560119937227	7.35568200491159	8.29069456010567	1.50326836410052	0.949644793458057	1.58297963033787	0.113426107232584	NA	7	13	5	1	4	6	9	"     1.92"	"     2.00"	"     0.92"	"     0.33"	"     0.73"	"     1.07"	"     2.54"	" 1.55"	" 1.58"	" 0.94"	" 0.41"	" 0.79"	" 1.05"	" 1.82"	"Tery_2586"	"gene2607"	"CDS"	3987412	3987930	"+"	"CP000393.1"	"ATPase AAA-2"	"PFAM: ATPase AAA-2~KEGG: mth:MTH284 ATP-dependent Clp protease regulatory subunit"	"InterPro:IPR001270,InterPro:IPR013093,NCBI_GP:ABG51783.1"
"Tery_2620"	3.71820211126835	2.40560119937227	2.84073233759376	6.34700768367632	0.169749388788772	1.08651141412602	0.156233415113561	0.875849038673596	NA	2	5	3	1	4	6	6	"     0.55"	"     0.77"	"     0.55"	"     0.33"	"     0.73"	"     1.07"	"     1.69"	" 0.63"	" 0.82"	" 0.63"	" 0.41"	" 0.79"	" 1.05"	" 1.43"	"Tery_2620"	"gene2641"	"CDS"	4045757	4046521	"-"	"CP000393.1"	"protein of unknown function DUF1568"	"PFAM: protein of unknown function DUF1568~KEGG: ana:all4950 unknown protein"	"InterPro:IPR011462,NCBI_GP:ABG51815.1"
"Tery_2645"	10.6025871900495	8.79466520225952	10.0696183607819	13.2099624217409	0.175910679986767	0.649267228700254	0.270937253893003	0.786439291782516	NA	5	21	11	4	14	18	9	"     1.37"	"     3.23"	"     2.02"	"     1.32"	"     2.54"	"     3.22"	"     2.54"	" 1.25"	" 2.08"	" 1.59"	" 1.21"	" 1.82"	" 2.08"	" 1.82"	"Tery_2645"	"gene2666"	"CDS"	4098615	4099007	"-"	"CP000393.1"	"DoxX"	"PFAM: DoxX~KEGG: ava:Ava_0860 DoxX"	"InterPro:IPR011592,InterPro:IPR011637,NCBI_GP:ABG51840.1"
"Tery_2646"	32.6620145900195	26.4097774728113	36.7602273767326	32.7669325271581	0.476209843330035	0.383696725225089	1.24111000178767	0.214565115227681	NA	27	53	47	17	33	42	24	"     7.40"	"     8.15"	"     8.61"	"     5.60"	"     5.99"	"     7.52"	"     6.77"	" 3.07"	" 3.19"	" 3.26"	" 2.72"	" 2.81"	" 3.09"	" 2.96"	"Tery_2646"	"gene2667"	"CDS"	4099547	4100023	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51841.1"
"Tery_2659"	23.500338906617	22.4263146692963	24.2976679540876	23.3783695727318	0.121770336626296	0.431507183667565	0.282197704314717	0.777791918510701	NA	19	39	26	15	27	27	19	"     5.21"	"     6.00"	"     4.76"	"     4.94"	"     4.90"	"     4.84"	"     5.36"	" 2.63"	" 2.81"	" 2.53"	" 2.57"	" 2.56"	" 2.55"	" 2.67"	"Tery_2659"	"gene2680"	"CDS"	4121540	4121779	"-"	"CP000393.1"	"transposase%2C IS891/IS1136/IS1341"	"KEGG: ava:Ava_B0071 transposase%2C IS891/IS1136/IS1341"	"NCBI_GP:ABG51852.1"
"Tery_2672"	6.70227327845217	4.47495018744617	6.6962774010362	8.93859018558212	0.418191987681256	0.840300557175009	0.497669535156763	0.618716984114944	NA	7	9	6	1	9	6	10	"     1.92"	"     1.38"	"     1.10"	"     0.33"	"     1.63"	"     1.07"	"     2.82"	" 1.55"	" 1.25"	" 1.07"	" 0.41"	" 1.40"	" 1.05"	" 1.93"	"Tery_2672"	"gene2693"	"CDS"	4141097	4141306	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51864.1"
"Tery_2676"	7.42135422681768	6.88055138681844	7.72222536233493	7.51085036354104	0.0510203899077017	0.744393807226784	0.0685395141823876	0.945356166245421	NA	7	11	8	2	13	12	4	"     1.92"	"     1.69"	"     1.47"	"     0.66"	"     2.36"	"     2.15"	"     1.13"	" 1.55"	" 1.43"	" 1.30"	" 0.73"	" 1.75"	" 1.66"	" 1.09"	"Tery_2676"	"gene2697"	"CDS"	4144888	4145262	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51867.1"
