""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0421"	4.57632927105089	7.73407284808073	4.70217509012573	1.22981696540881	-0.626160164369326	0.883226157194834	-0.708946580973144	0.478357627217665	NA	2	7	8	7	6	3	0	"     0.55"	"     1.08"	"     1.47"	"     2.31"	"     1.09"	"     0.54"	"     0.00"	"-0.8404"	" 0.1201"	" 0.5616"	" 1.2118"	" 0.1372"	"-0.8693"	"-6.6439"	"Tery_0421"	"gene425"	"CDS"	664213	664440	"+"	"CP000393.1"	"transposase%2C IS5 family"	"KEGG: syn:sll1791 putative transposase gene of IS5 family insertion sequence ISY802a"	"NCBI_GP:ABG49883.1"
"Tery_0427"	17.6867479675697	17.0202254342714	17.4135732123834	18.7630326336475	0.0354452319726121	0.54399982838324	0.0651566969753554	0.948049238633624	NA	10	28	24	10	23	11	22	"     2.74"	"     4.31"	"     4.40"	"     3.29"	"     4.18"	"     1.97"	"     6.20"	" 1.4607"	" 2.1101"	" 2.1400"	" 1.7245"	" 2.0661"	" 0.9859"	" 2.6349"	"Tery_0427"	"gene431"	"CDS"	677883	678125	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49887.1"
"Tery_0431"	28.96351084029	24.650898830003	28.8804361557216	33.4007348774295	0.194939768456248	0.45807325145956	0.425564618399156	0.670425126510398	NA	23	36	39	13	36	23	37	"     6.31"	"     5.54"	"     7.15"	"     4.28"	"     6.54"	"     4.12"	"    10.43"	" 2.6594"	" 2.4719"	" 2.8392"	" 2.1020"	" 2.7112"	" 2.0462"	" 3.3840"	"Tery_0431"	"gene435"	"CDS"	679909	680187	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49890.1"
"Tery_0460"	24.7500849632713	23.357453716875	21.9030246615435	30.4133066622592	-0.0580420577400422	0.440603913278536	-0.131732960127728	0.895195514282922	NA	18	27	29	19	22	41	21	"     4.94"	"     4.15"	"     5.31"	"     6.26"	"     4.00"	"     7.34"	"     5.92"	" 2.3064"	" 2.0578"	" 2.4124"	" 2.6484"	" 2.0021"	" 2.8787"	" 2.5679"	"Tery_0460"	"gene464"	"CDS"	729656	731518	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase protein of unknown function DUF323~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ava:Ava_5054 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR005532,NCBI_GP:ABG49918.1"
"Tery_0461"	8.70517193227711	9.31193445222344	8.39165488883956	8.56868497748709	-0.171358045064406	0.77614773289476	-0.220780191453115	0.82526358793982	NA	11	2	12	8	8	13	5	"     3.02"	"     0.31"	"     2.20"	"     2.64"	"     1.45"	"     2.33"	"     1.41"	" 1.5978"	"-1.6545"	" 1.1433"	" 1.4037"	" 0.5490"	" 1.2258"	" 0.5053"	"Tery_0461"	"gene465"	"CDS"	731760	733625	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase protein of unknown function DUF323~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ava:Ava_5054 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR005532,NCBI_GP:ABG49919.1"
"Tery_0509"	32.1801598258689	44.2059067820286	28.2151679751912	26.1019006457258	-0.639241246281028	0.417667336466678	-1.53050332278504	0.12589219162764	NA	22	29	44	33	47	21	27	"     6.03"	"     4.46"	"     8.06"	"    10.87"	"     8.54"	"     3.76"	"     7.61"	" 2.5954"	" 2.1606"	" 3.0130"	" 3.4439"	" 3.0953"	" 1.9153"	" 2.9300"	"Tery_0509"	"gene513"	"CDS"	812023	812805	"+"	"CP000393.1"	"protein of unknown function DUF81"	"PFAM: protein of unknown function DUF81~KEGG: cyb:CYB_0652 hypothetical protein"	"InterPro:IPR002781,NCBI_GP:ABG49964.1"
"Tery_0520"	12.3721083268175	7.1391860118004	15.7340842238643	12.5620667962645	1.11261482558947	0.613408164522893	1.81382461130895	0.06970473217755	NA	11	25	19	4	10	18	8	"     3.02"	"     3.85"	"     3.48"	"     1.32"	"     1.82"	"     3.22"	"     2.26"	" 1.5978"	" 1.9470"	" 1.8038"	" 0.4091"	" 0.8689"	" 1.6936"	" 1.1796"	"Tery_0520"	"gene524"	"CDS"	825705	825887	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3673 hypothetical protein"	"NCBI_GP:ABG49973.1"
"Tery_0522"	2.42174850092717	0.827739595229561	3.57381905244044	2.28765157935486	1.8561809390052	1.53754793657418	1.20723451597937	0.22734184136452	NA	2	1	9	0	2	4	1	"     0.55"	"     0.15"	"     1.65"	"     0.00"	"     0.36"	"     0.72"	"     0.28"	"-0.8404"	"-2.6097"	" 0.7304"	"-6.6439"	"-1.4218"	"-0.4608"	"-1.7765"	"Tery_0522"	"gene526"	"CDS"	826613	827146	"-"	"CP000393.1"	"pentapeptide repeat"	"PFAM: pentapeptide repeat~KEGG: mac:MA1892 hypothetical protein"	"InterPro:IPR001646,NCBI_GP:ABG49974.1"
"Tery_0523"	21.2035079009665	22.9178020532275	16.116516080572	27.1197014792973	-0.543549932223984	0.557474226567137	-0.975022532559222	0.329549083090195	NA	16	13	23	14	30	14	33	"     4.39"	"     2.00"	"     4.21"	"     4.61"	"     5.45"	"     2.51"	"     9.30"	" 2.1368"	" 1.0070"	" 2.0787"	" 2.2087"	" 2.4486"	" 1.3323"	" 3.2191"	"Tery_0523"	"gene527"	"CDS"	827206	828897	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49975.1"
"Tery_0524"	19.6590065496092	21.831427833016	16.8683038382047	21.6726393333093	-0.378673966741752	0.487468225518235	-0.77681774302146	0.437266307076363	NA	12	34	14	12	31	26	17	"     3.29"	"     5.23"	"     2.57"	"     3.95"	"     5.63"	"     4.66"	"     4.79"	" 1.7229"	" 2.3896"	" 1.3647"	" 1.9868"	" 2.4958"	" 2.2227"	" 2.2637"	"Tery_0524"	"gene528"	"CDS"	829610	830479	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49976.1"
"Tery_0525"	22.2109798679962	25.7630549162473	16.8783287608339	26.6578814804887	-0.602764601167693	0.450591552854452	-1.33771837787291	0.180988257809	NA	16	21	19	20	26	35	19	"     4.39"	"     3.23"	"     3.48"	"     6.59"	"     4.72"	"     6.27"	"     5.36"	" 2.1368"	" 1.6962"	" 1.8038"	" 2.7223"	" 2.2426"	" 2.6507"	" 2.4238"	"Tery_0525"	"gene529"	"CDS"	830515	831303	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3879 hypothetical protein"	"NCBI_GP:ABG49977.1"
"Tery_0526"	5.86144512875729	6.88055138681844	5.99548607971883	4.64127744425382	-0.306738346572539	0.804678672982175	-0.381193583068074	0.703059610288623	NA	5	6	9	2	13	5	4	"     1.37"	"     0.92"	"     1.65"	"     0.66"	"     2.36"	"     0.90"	"     1.13"	" 0.4660"	"-0.1001"	" 0.7304"	"-0.5801"	" 1.2456"	"-0.1429"	" 0.1859"	"Tery_0526"	"gene530"	"CDS"	831588	832475	"+"	"CP000393.1"	"protein of unknown function DUF88"	"PFAM: protein of unknown function DUF88~KEGG: cyb:CYB_1055 hypothetical protein"	"InterPro:IPR002790,NCBI_GP:ABG49978.1"
"Tery_0527"	10.1208261498813	7.73407284808073	6.6023687307022	17.7852655804506	-0.163939783629103	0.695669215688012	-0.235657665931024	0.813698322416841	NA	6	8	8	7	6	26	11	"     1.65"	"     1.23"	"     1.47"	"     2.31"	"     1.09"	"     4.66"	"     3.10"	" 0.7273"	" 0.3111"	" 0.5616"	" 1.2118"	" 0.1372"	" 2.2227"	" 1.6373"	"Tery_0527"	"gene531"	"CDS"	832685	833020	"+"	"CP000393.1"	"FdxN element excision controlling factor protein"	"KEGG: ava:Ava_3313 FdxN element excision controlling factor protein"	"NCBI_GP:ABG49979.1"
"Tery_0528"	13.7616597140243	19.8396964312585	10.6680016057127	12.3241101592576	-0.893092363638971	0.546487263849691	-1.63424186201092	0.102208075784483	NA	7	20	11	11	28	19	7	"     1.92"	"     3.08"	"     2.02"	"     3.62"	"     5.09"	"     3.40"	"     1.97"	" 0.9484"	" 1.6260"	" 1.0183"	" 1.8616"	" 2.3492"	" 1.7713"	" 0.9878"	"Tery_0528"	"gene532"	"CDS"	833050	833985	"+"	"CP000393.1"	"conserved hypothetical protein"	"TIGRFAM: conserved hypothetical protein~KEGG: wol:WD0627 hypothetical protein"	"InterPro:IPR010106,NCBI_GP:ABG49980.1"
"Tery_0550"	2.88801177128568	1.57786160414271	3.84440982799241	2.76356485336856	1.14979434188986	1.38280151779571	0.831496297257985	0.405693319126195	NA	8	1	1	1	2	2	3	"     2.19"	"     0.15"	"     0.18"	"     0.33"	"     0.36"	"     0.36"	"     0.85"	" 1.1401"	"-2.6097"	"-2.3716"	"-1.5587"	"-1.4218"	"-1.4411"	"-0.2249"	"Tery_0550"	"gene554"	"CDS"	867047	867376	"+"	"CP000393.1"	"conserved hypothetical protein"	"TIGRFAM: conserved hypothetical protein~KEGG: wol:WD0627 hypothetical protein"	"InterPro:IPR010106,NCBI_GP:ABG49999.1"
"Tery_0551"	2.92129274899933	4.57834963979531	2.46832540351534	1.94368687642935	-0.750742534271273	1.18091991967863	-0.635726878479262	0.524954454209446	NA	1	4	4	5	2	0	3	"     0.27"	"     0.62"	"     0.73"	"     1.65"	"     0.36"	"     0.00"	"     0.85"	"-1.8148"	"-0.6773"	"-0.4287"	" 0.7289"	"-1.4218"	"-6.6439"	"-0.2249"	"Tery_0551"	"gene555"	"CDS"	867470	867970	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:all2115 hypothetical protein"	"NCBI_GP:ABG50000.1"
"Tery_0552"	2.78939160980243	4.99221943741009	0.791472244393779	3.58344283030776	-2.46253523727638	1.31207406517057	-1.87682639467174	0.0605418916255803	NA	0	1	2	5	3	4	3	"     0.00"	"     0.15"	"     0.37"	"     1.65"	"     0.54"	"     0.72"	"     0.85"	"-6.6439"	"-2.6097"	"-1.4094"	" 0.7289"	"-0.8497"	"-0.4608"	"-0.2249"	"Tery_0552"	"gene556"	"CDS"	868419	868709	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50001.1"
"Tery_0563"	11.7973565033014	11.3812834402973	11.6795865843038	12.3900844448017	0.0675056325329772	0.586722906644715	0.11505538946659	0.9084012190554	NA	7	16	18	8	13	16	9	"     1.92"	"     2.46"	"     3.30"	"     2.64"	"     2.36"	"     2.87"	"     2.54"	" 0.9484"	" 1.3052"	" 1.7260"	" 1.4037"	" 1.2456"	" 1.5242"	" 1.3488"	"Tery_0563"	"gene568"	"CDS"	882334	882663	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr4912 hypothetical protein"	"NCBI_GP:ABG50011.1"
"Tery_0565"	31.4089608531101	31.1433622852394	30.8660390605795	32.4889421097767	-0.0367521003993924	0.392813967553918	-0.0935610834519211	0.925457824864261	NA	29	35	38	20	39	35	28	"     7.95"	"     5.38"	"     6.96"	"     6.59"	"     7.08"	"     6.27"	"     7.89"	" 2.9934"	" 2.4314"	" 2.8017"	" 2.7223"	" 2.8265"	" 2.6507"	" 2.9824"	"Tery_0565"	"gene570"	"CDS"	884921	886705	"+"	"CP000393.1"	"Na+/solute symporter"	"PFAM: Na+/solute symporter~KEGG: bth:BT3029 Na+/glucose symporter"	"InterPro:IPR001734,NCBI_GP:ABG50013.1"
"Tery_0574"	24.3160770481456	28.0134209429867	24.8652813220658	19.7949267424241	-0.168696132328451	0.448452749560967	-0.376173705019321	0.706787762544487	NA	28	29	23	23	26	23	16	"     7.68"	"     4.46"	"     4.21"	"     7.58"	"     4.72"	"     4.12"	"     4.51"	" 2.9428"	" 2.1606"	" 2.0787"	" 2.9237"	" 2.2426"	" 2.0462"	" 2.1764"	"Tery_0574"	"gene579"	"CDS"	924892	925005	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50019.1"
"Tery_0591"	14.3442246542459	12.4676576605089	16.6247367973871	12.8000234332713	0.48724654162301	0.55870086406929	0.872106296872634	0.383150391286355	NA	8	27	25	10	12	17	9	"     2.19"	"     4.15"	"     4.58"	"     3.29"	"     2.18"	"     3.05"	"     2.54"	" 1.1401"	" 2.0578"	" 2.1987"	" 1.7245"	" 1.1306"	" 1.6114"	" 1.3488"	"Tery_0591"	"gene596"	"CDS"	949911	952352	"+"	"CP000393.1"	"FG-GAP"	"PFAM: Hemolysin-type calcium-binding region FG-GAP~KEGG: ava:Ava_0582 integrins alpha chain"	"InterPro:IPR001343,InterPro:IPR013517,NCBI_GP:ABG50035.1"
"Tery_0592"	27.2193559636942	32.4625892644002	27.1044026674711	22.148552607323	-0.29472163322887	0.404491525902556	-0.728622515814756	0.466232601664161	NA	25	32	33	19	44	24	19	"     6.86"	"     4.92"	"     6.05"	"     6.26"	"     7.99"	"     4.30"	"     5.36"	" 2.7795"	" 2.3023"	" 2.5985"	" 2.6484"	" 3.0003"	" 2.1075"	" 2.4238"	"Tery_0592"	"gene597"	"CDS"	952466	953506	"-"	"CP000393.1"	"peptidase S51%2C dipeptidase E"	"KEGG: ava:Ava_0438 peptidase S51%2C dipeptidase E"	"NCBI_GP:ABG50036.1"
"Tery_0594"	31.8483413318067	32.6436063030657	36.674226194591	23.814249066371	0.185000719636158	0.433379048676587	0.426879703116927	0.66946694973164	NA	20	52	58	22	39	17	26	"     5.49"	"     8.00"	"    10.63"	"     7.25"	"     7.08"	"     3.05"	"     7.33"	" 2.4581"	" 3.0016"	" 3.4111"	" 2.8596"	" 2.8265"	" 1.6114"	" 2.8756"	"Tery_0594"	"gene599"	"CDS"	955170	955334	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50038.1"
"Tery_0603"	18.0530443971717	23.0988190918931	15.0970236137884	17.4413008775251	-0.663265073273182	0.554354408560263	-1.1964639642639	0.231515552975394	NA	22	17	7	17	25	22	13	"     6.03"	"     2.62"	"     1.28"	"     5.60"	"     4.54"	"     3.94"	"     3.66"	" 2.5954"	" 1.3924"	" 0.3703"	" 2.4882"	" 2.1861"	" 1.9823"	" 1.8776"	"Tery_0603"	"gene608"	"CDS"	975384	975956	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2755 hypothetical protein"	"NCBI_GP:ABG50047.1"
"Tery_0639"	8.09247550829977	7.06156842548399	7.98636064337172	9.28255488850763	0.164765376962408	0.73827243413167	0.223176932179784	0.823397804643986	NA	7	5	14	5	8	10	8	"     1.92"	"     0.77"	"     2.57"	"     1.65"	"     1.45"	"     1.79"	"     2.26"	" 0.9484"	"-0.3600"	" 1.3647"	" 0.7289"	" 0.5490"	" 0.8491"	" 1.1796"	"Tery_0639"	"gene644"	"CDS"	1041863	1042810	"-"	"CP000393.1"	"WD-repeat protein"	"KEGG: gvi:glr1965 WD-repeat protein"	"InterPro:IPR000767,NCBI_GP:ABG50080.1"
"Tery_0640"	6.08792007789345	5.56132440765769	7.24477452247248	4.87923408126066	0.300254966269384	0.805809057812882	0.372613044440494	0.709436462871671	NA	8	6	9	3	8	4	5	"     2.19"	"     0.92"	"     1.65"	"     0.99"	"     1.45"	"     0.72"	"     1.41"	" 1.1401"	"-0.1001"	" 0.7304"	"-0.0023"	" 0.5490"	"-0.4608"	" 0.5053"	"Tery_0640"	"gene645"	"CDS"	1042907	1043191	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50081.1"
"Tery_0646"	13.2107078788707	14.3817714759499	14.934112573418	9.45453723997039	0.10270674369536	0.545343389363407	0.18833407665444	0.850614773978956	NA	12	21	18	12	13	12	7	"     3.29"	"     3.23"	"     3.30"	"     3.95"	"     2.36"	"     2.15"	"     1.97"	" 1.7229"	" 1.6962"	" 1.7260"	" 1.9868"	" 1.2456"	" 1.1108"	" 0.9878"	"Tery_0646"	"gene651"	"CDS"	1054463	1054726	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50086.1"
"Tery_0654"	20.3840744643639	29.4878830947803	16.2767177686455	17.4413008775251	-0.847921741193604	0.455681167288614	-1.86077854882371	0.0627754559878427	NA	11	19	26	20	35	22	13	"     3.02"	"     2.92"	"     4.76"	"     6.59"	"     6.36"	"     3.94"	"     3.66"	" 1.5978"	" 1.5523"	" 2.2552"	" 2.7223"	" 2.6706"	" 1.9823"	" 1.8776"	"Tery_0654"	"gene659"	"CDS"	1067190	1067384	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1924 hypothetical protein"	"NCBI_GP:ABG50093.1"
"Tery_0658"	27.5547323152745	32.0745013328181	21.2080969168812	32.5549163953208	-0.58108841223464	0.416272864445235	-1.39593151960326	0.162735117923045	NA	17	27	28	24	34	32	30	"     4.66"	"     4.15"	"     5.13"	"     7.91"	"     6.18"	"     5.73"	"     8.46"	" 2.2241"	" 2.0578"	" 2.3619"	" 2.9850"	" 2.6289"	" 2.5217"	" 3.0818"	"Tery_0658"	"gene663"	"CDS"	1073905	1074138	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0237 hypothetical protein"	"NCBI_GP:ABG50097.1"
"Tery_0663"	4.81638560893077	3.15572320828542	5.4936473345195	5.46115542119302	0.830139316490538	0.948181680287122	0.875506597257987	0.381298322168238	NA	2	8	10	2	4	7	4	"     0.55"	"     1.23"	"     1.83"	"     0.66"	"     0.73"	"     1.25"	"     1.13"	"-0.8404"	" 0.3111"	" 0.8815"	"-0.5801"	"-0.4412"	" 0.3380"	" 0.1859"	"Tery_0663"	"gene668"	"CDS"	1086668	1086862	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr1266 hypothetical protein"	"NCBI_GP:ABG50102.1"
"Tery_0670"	4.12031373801593	4.73358481242813	3.95472539257141	3.75542518177052	-0.241056901035569	0.935607113642211	-0.25764757185007	0.796678911792989	NA	2	5	7	3	6	6	2	"     0.55"	"     0.77"	"     1.28"	"     0.99"	"     1.09"	"     1.07"	"     0.56"	"-0.8404"	"-0.3600"	" 0.3703"	"-0.0023"	" 0.1372"	" 0.1175"	"-0.8015"	"Tery_0670"	"gene675"	"CDS"	1101344	1101442	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50108.1"
"Tery_0705"	13.4287179700897	17.5374946842354	13.1803495560675	9.69249387697723	-0.352543069987539	0.539225527225534	-0.653795215893193	0.513243749126477	NA	8	23	16	14	17	11	8	"     2.19"	"     3.54"	"     2.93"	"     4.61"	"     3.09"	"     1.97"	"     2.26"	" 1.1401"	" 1.8270"	" 1.5567"	" 2.2087"	" 1.6312"	" 0.9859"	" 1.1796"	"Tery_0705"	"gene710"	"CDS"	1141614	1141853	"-"	"CP000393.1"	"GTP cyclohydrolase II domain protein"	"KEGG: cyb:CYB_0230 GTP cyclohydrolase II domain protein"	"NCBI_GP:ABG50139.1"
"Tery_0720"	5.57803311161145	4.06108038983139	7.80440687935879	3.75542518177052	0.805141761595175	0.88172444141307	0.913144429006457	0.361166586142777	NA	6	6	14	1	8	6	2	"     1.65"	"     0.92"	"     2.57"	"     0.33"	"     1.45"	"     1.07"	"     0.56"	" 0.7273"	"-0.1001"	" 1.3647"	"-1.5587"	" 0.5490"	" 0.1175"	"-0.8015"	"Tery_0720"	"gene725"	"CDS"	1165493	1165699	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: gvi:gll2048 hypothetical protein"	"NCBI_GP:ABG50152.1"
"Tery_0750"	18.0858664228397	12.7005104194581	19.1529732470262	21.8705621899416	0.558143565037832	0.545394674564786	1.02337553164269	0.306130323773273	NA	14	20	31	7	18	17	23	"     3.84"	"     3.08"	"     5.68"	"     2.31"	"     3.27"	"     3.05"	"     6.48"	" 1.9447"	" 1.6260"	" 2.5085"	" 1.2118"	" 1.7134"	" 1.6114"	" 2.6990"	"Tery_0750"	"gene755"	"CDS"	1208481	1209008	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: hma:pNG7128 urease accessory protein UreE"	"NCBI_GP:ABG50179.1"
"Tery_0751"	18.684891624758	18.0289820681666	21.864273773499	14.5717279582379	0.304446898673399	0.483782089261133	0.629305849537283	0.529148842529308	NA	14	28	34	13	20	15	13	"     3.84"	"     4.31"	"     6.23"	"     4.28"	"     3.63"	"     2.69"	"     3.66"	" 1.9447"	" 2.1101"	" 2.6415"	" 2.1020"	" 1.8650"	" 1.4314"	" 1.8776"	"Tery_0751"	"gene756"	"CDS"	1209008	1209706	"+"	"CP000393.1"	"Urease accessory protein UreF"	"PFAM: Urease accessory protein UreF~KEGG: hma:pNG7129 urease accessory protein F UreF"	"InterPro:IPR002639,NCBI_GP:ABG50180.1"
"Tery_0759"	26.2082210190435	21.4951756217176	29.1918217308555	26.4458653486513	0.388270816542505	0.443853147508515	0.874773151259575	0.38169734862223	NA	26	32	39	11	32	25	25	"     7.13"	"     4.92"	"     7.15"	"     3.62"	"     5.81"	"     4.48"	"     7.05"	" 2.8360"	" 2.3023"	" 2.8392"	" 1.8616"	" 2.5415"	" 2.1662"	" 2.8191"	"Tery_0759"	"gene765"	"CDS"	1218825	1219193	"+"	"CP000393.1"	"putative 2-hydroxyacid dehydrogenase oxidoreductase protein"	"KEGG: rso:RSc0262 putative 2-hydroxyacid dehydrogenase oxidoreductase protein"	"NCBI_GP:ABG50187.1"
"Tery_0771"	3.03867279620909	3.15572320828542	3.73461265837409	1.87771259088526	0.282363064223749	1.10616154390665	0.255263858863257	0.798519311922594	NA	2	10	2	2	4	3	1	"     0.55"	"     1.54"	"     0.37"	"     0.66"	"     0.73"	"     0.54"	"     0.28"	"-0.8404"	" 0.6307"	"-1.4094"	"-0.5801"	"-0.4412"	"-0.8693"	"-1.7765"	"Tery_0771"	"gene777"	"CDS"	1234183	1234410	"+"	"CP000393.1"	"transposase%2C IS5 family"	"KEGG: syn:sll1791 putative transposase gene of IS5 family insertion sequence ISY802a"	"NCBI_GP:ABG50197.1"
"Tery_0788"	7.04157952165756	8.14794264569551	7.58692997455895	5.11719071826751	-0.0236051189642336	0.751066383679341	-0.0314288050659334	0.974927569372924	NA	4	11	12	7	7	3	6	"     1.10"	"     1.69"	"     2.20"	"     2.31"	"     1.27"	"     0.54"	"     1.69"	" 0.1467"	" 0.7673"	" 1.1433"	" 1.2118"	" 0.3577"	"-0.8693"	" 0.7666"	"Tery_0788"	"gene794"	"CDS"	1255202	1255489	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50208.1"
"Tery_0789"	13.8318981335994	16.2701034253583	12.6477409339156	13.1699286413663	-0.409542935120062	0.553707851306049	-0.73963721871391	0.459520151784056	NA	12	16	14	9	23	10	14	"     3.29"	"     2.46"	"     2.57"	"     2.97"	"     4.18"	"     1.79"	"     3.95"	" 1.7229"	" 1.3052"	" 1.3647"	" 1.5730"	" 2.0661"	" 0.8491"	" 1.9842"	"Tery_0789"	"gene795"	"CDS"	1255684	1255911	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50209.1"
"Tery_0798"	17.7715364717117	13.1143802170729	18.3902269680477	21.5006569818466	0.454648376803822	0.509201794124342	0.892864836789638	0.371929559723084	NA	14	31	19	7	19	24	18	"     3.84"	"     4.77"	"     3.48"	"     2.31"	"     3.45"	"     4.30"	"     5.07"	" 1.9447"	" 2.2566"	" 1.8038"	" 1.2118"	" 1.7912"	" 2.1075"	" 2.3459"	"Tery_0798"	"gene804"	"CDS"	1265648	1265992	"+"	"CP000393.1"	"hydrogenase expression/synthesis%2C HypA"	"PFAM: hydrogenase expression/synthesis%2C HypA~KEGG: ava:Ava_4607 hydrogenase expression/synthesis%2C HypA"	"InterPro:IPR000688,NCBI_GP:ABG50215.1"
"Tery_0806"	31.4646076432509	30.5226935829264	36.8048418414322	24.3961704063033	0.213082599945816	0.436203512416217	0.4884935445969	0.625200297085469	NA	32	55	38	12	52	20	25	"     8.78"	"     8.46"	"     6.96"	"     3.95"	"     9.44"	"     3.58"	"     7.05"	" 3.1352"	" 3.0825"	" 2.8017"	" 1.9868"	" 3.2410"	" 1.8451"	" 2.8191"	"Tery_0806"	"gene812"	"CDS"	1282029	1282319	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50223.1"
"Tery_0813"	24.1664486353755	23.9783944074063	23.4334471974391	25.4540050202494	-0.0848209068656516	0.46793449832278	-0.181266624217012	0.856158302046	NA	19	27	33	11	38	21	26	"     5.21"	"     4.15"	"     6.05"	"     3.62"	"     6.90"	"     3.76"	"     7.33"	" 2.3843"	" 2.0578"	" 2.5985"	" 1.8616"	" 2.7891"	" 1.9153"	" 2.8756"	"Tery_0813"	"gene819"	"CDS"	1289781	1291256	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1625 hypothetical protein"	"NCBI_GP:ABG50229.1"
"Tery_0816"	10.6592184144447	10.7087790177006	9.26964671033558	12.6940153673526	-0.212372482607639	0.621793889626099	-0.341548037301145	0.732691047991927	NA	6	17	10	6	15	12	12	"     1.65"	"     2.62"	"     1.83"	"     1.98"	"     2.72"	"     2.15"	"     3.38"	" 0.7273"	" 1.3924"	" 0.8815"	" 0.9905"	" 1.4512"	" 1.1108"	" 1.7624"	"Tery_0816"	"gene822"	"CDS"	1296180	1296470	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50232.1"
"Tery_0819"	20.5652890659568	29.1516308834819	15.7425836299169	19.2130054024917	-0.866072736984203	0.454415030761103	-1.90590688766085	0.0566622872839108	NA	10	28	18	19	36	20	17	"     2.74"	"     4.31"	"     3.30"	"     6.26"	"     6.54"	"     3.58"	"     4.79"	" 1.4607"	" 2.1101"	" 1.7260"	" 2.6484"	" 2.7112"	" 1.8451"	" 2.2637"	"Tery_0819"	"gene825"	"CDS"	1299130	1299747	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr0184 hypothetical protein"	"NCBI_GP:ABG50234.1"
"Tery_0820"	26.626692007452	26.3839956067786	30.0205193467171	21.778647399228	0.137398115019295	0.430346872843169	0.319272948613633	0.749519543963019	NA	25	48	30	12	42	31	14	"     6.86"	"     7.38"	"     5.50"	"     3.95"	"     7.63"	"     5.55"	"     3.95"	" 2.7795"	" 2.8863"	" 2.4613"	" 1.9868"	" 2.9333"	" 2.4760"	" 1.9842"	"Tery_0820"	"gene826"	"CDS"	1299865	1300983	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_A0011 hypothetical protein"	"NCBI_GP:ABG50235.1"
