#chromosome	start	end	log2FoldChange
CP000393.1	3453420	3455543	-0.121333175794329
CP000393.1	5943650	5944426	0.114611532525106
CP000393.1	3549171	3551342	0.120768202132006
CP000393.1	4864218	4864865	-0.17984518456956197
CP000393.1	6226077	6227024	0.153123986987362
CP000393.1	6351649	6352359	0.177809508635135
CP000393.1	6819987	6820193	-0.21132702071485698
CP000393.1	7124147	7124767	0.17955132865388101
CP000393.1	7155056	7158055	-0.126897059351379
CP000393.1	2381858	2383471	-0.278531918272791
CP000393.1	4516986	4517459	-0.13009163307218302
CP000393.1	4685893	4686351	0.150866528539746
CP000393.1	3432882	3433367	0.275269743748444
CP000393.1	2040749	2041705	-0.125502621090059
CP000393.1	2260811	2262151	0.152146998294855
CP000393.1	3462429	3463268	-0.115746284314344
CP000393.1	1286186	1287082	-0.168828597674457
CP000393.1	3310069	3310506	0.171725739160026
CP000393.1	4997785	4998891	-0.2766294526463581
CP000393.1	363849	364400	-0.17085880269985199
CP000393.1	4069855	4070823	-0.261172324930238
CP000393.1	242603	243415	-0.154077284950273
CP000393.1	6726973	6727329	0.336101982070032
CP000393.1	6995363	6996010	-0.19903525043111
CP000393.1	6530078	6530878	-0.200379695626063
CP000393.1	2730734	2732224	0.18049824906875397
CP000393.1	23799	24329	-0.18580523889998998
CP000393.1	1784286	1785884	-0.188845711600375
CP000393.1	1862476	1863948	0.186859991855258
CP000393.1	2233115	2234302	-0.20857383854026398
CP000393.1	6800825	6801370	-0.300336888605771
CP000393.1	6048597	6049130	-0.15393939190137398
CP000393.1	650769	652265	-0.128657630631394
CP000393.1	1853302	1854318	-0.373838601996316
CP000393.1	2302943	2304043	-0.127654787061598
CP000393.1	6923709	6924449	-0.252073060488393
CP000393.1	688950	690572	-0.18526241101623103
CP000393.1	5192204	5192824	-0.157093185457541
CP000393.1	6237948	6239858	0.178867746226749
CP000393.1	1162180	1162662	-0.10439449670742801
CP000393.1	6325134	6326900	-0.0954007461783494
CP000393.1	5670688	5672076	0.142404966059474
CP000393.1	2501223	2501948	0.18941643421676502
CP000393.1	634051	636180	-0.261539295839992
CP000393.1	5161453	5161782	0.3726482607349961
CP000393.1	7188802	7189095	-0.18978075969009
CP000393.1	2226624	2227235	0.177747698855728
CP000393.1	4596040	4596972	0.14681993967453602
CP000393.1	4708723	4709409	-0.170680765539827
CP000393.1	5128019	5128288	-0.22147330781927999
CP000393.1	1587407	1591402	0.190223843230335
CP000393.1	3964672	3965787	-0.258143651885647
CP000393.1	4187462	4191922	-0.16882624448381198
CP000393.1	5999123	6001252	-0.164527763863298
CP000393.1	4460035	4462080	0.175588898473631
CP000393.1	3040869	3041552	0.138505433856645
CP000393.1	5678844	5680253	0.13465991086364
CP000393.1	3872668	3873606	0.131189112733215
CP000393.1	2310958	2312223	-0.13118993933092502
CP000393.1	4471357	4471443	-0.23324841420784198
CP000393.1	2402846	2404927	-0.13406954298979598
CP000393.1	6986412	6989426	-0.26533360093982605
CP000393.1	871952	873634	-0.116844126968745
CP000393.1	2008631	2009329	-0.15052789169122102
CP000393.1	5685988	5686614	-0.173729806848133
CP000393.1	6743091	6743648	-0.134174667913588
CP000393.1	7743761	7744084	-0.264540445465677
CP000393.1	1805346	1805720	0.10469171182144599
CP000393.1	2397804	2398958	0.166744902607522
CP000393.1	1181432	1182541	0.19509474959716297
CP000393.1	113289	115082	-0.206091378130238
CP000393.1	2957064	2957879	-0.16639722676254998
CP000393.1	4420293	4420631	0.20574950949851603
CP000393.1	845869	846687	-0.16308942038997598
CP000393.1	3145925	3146173	0.32795186902441803
CP000393.1	4512422	4513705	0.16196805922474697
CP000393.1	5564312	5564803	0.251227893528715
CP000393.1	6261961	6262860	-0.313838585842748
CP000393.1	6777731	6778714	-0.12649880471635402
CP000393.1	522487	523410	-0.133627014226502
CP000393.1	2733588	2734250	-0.16619063116216
CP000393.1	3433933	3434682	0.171149644326002
CP000393.1	3397309	3398085	-0.16040757530014302
CP000393.1	6232970	6233995	0.22697595712468
CP000393.1	4434855	4435520	-0.24156135552702804
CP000393.1	6860457	6860780	-0.17994264915399
CP000393.1	2589969	2592758	0.19127369743485503
CP000393.1	4504076	4504615	0.138133040840021
CP000393.1	2478251	2480092	-0.177571601407929
CP000393.1	6438869	6439591	-0.186039423090869
CP000393.1	1900636	1901181	-0.12315325548439
CP000393.1	5174320	5174730	-0.15849123409372698
CP000393.1	4826057	4826836	0.132674283805735
CP000393.1	6026445	6026660	-0.265676312934937
CP000393.1	7716299	7716715	0.18901032426557002
CP000393.1	3281950	3285126	-0.286108554779354
CP000393.1	1534516	1535817	-0.20255206501466502
CP000393.1	3654024	3655592	0.211643462455255
CP000393.1	314229	314588	-0.167593434401091
CP000393.1	4812963	4813033	-0.8225841409302901
CP000393.1	2283508	2284245	0.14352249173203
CP000393.1	4592699	4593613	-0.119847165444859
CP000393.1	2206086	2207102	-0.10549922462692099
CP000393.1	4945576	4946556	-0.294150706627036
CP000393.1	1851088	1852776	-0.36953904414030603
CP000393.1	1576068	1577666	0.11337003670234401
CP000393.1	141415	142320	0.12084548928758901
CP000393.1	1801211	1802377	0.129820098009532
CP000393.1	2440188	2441573	0.243853151191663
CP000393.1	3538187	3538705	0.111740709245964
CP000393.1	4347060	4347971	0.122735022242904
CP000393.1	5146012	5147667	0.173959899105628
CP000393.1	5305023	5305634	0.26319576344011897
CP000393.1	7360770	7361261	0.135899338077594
CP000393.1	7553468	7558333	-0.185688360462179
CP000393.1	4724659	4726017	0.0983446324870481
CP000393.1	7632295	7633098	-0.25372479719080104
CP000393.1	5626403	5627158	-0.26019477018138604
CP000393.1	1619340	1621193	-0.119182058670737
CP000393.1	92566	92754	-0.252542480321539
CP000393.1	4977493	4980810	-0.142377246174719
CP000393.1	7030421	7031815	-0.145274765731057
CP000393.1	3724002	3725813	0.141717239711228
CP000393.1	7137998	7140499	-0.204868777784012
CP000393.1	3590161	3591117	-0.0955926357248596
CP000393.1	4235756	4236223	-0.12793642183596302
CP000393.1	4810705	4811034	0.140917767574493
CP000393.1	5050039	5050533	-0.17583277719913698
CP000393.1	4159429	4161774	-0.19459044683364898
CP000393.1	3903538	3903972	-0.0958842042674268
CP000393.1	2157109	2158074	-0.193426916880504
CP000393.1	7535046	7537298	-0.123616311617497
CP000393.1	1985587	1986489	-0.14931685878201903
CP000393.1	2191817	2193394	-0.233070345764176
CP000393.1	2207730	2208740	-0.145787691038595
CP000393.1	3810957	3812372	-0.268555096643353
CP000393.1	6202952	6204331	0.10813339363589
CP000393.1	3083476	3086151	0.191810884591497
CP000393.1	433208	434281	0.17042176592081398
CP000393.1	3247778	3248368	0.18352012363650602
CP000393.1	3465879	3466922	0.19552988796501
CP000393.1	5788222	5789493	0.10124571049709
CP000393.1	5191797	5192096	0.17422006713888
CP000393.1	158094	158963	-0.10798440483849499
CP000393.1	4559674	4563921	0.22557719992385
CP000393.1	3692064	3692606	0.17998238341543998
CP000393.1	3236804	3237550	-0.16961662562654503
CP000393.1	6955395	6955958	-0.151476026860178
CP000393.1	1049819	1051168	-0.10534891093104999
CP000393.1	5661000	5661851	0.12320549658687899
CP000393.1	4080432	4082018	0.2014363955316
CP000393.1	7047902	7048252	0.25623206193919
CP000393.1	648930	650492	0.11168931594536201
CP000393.1	2091665	2092519	0.10826957924572998
CP000393.1	5379592	5382309	-0.110515096396695
CP000393.1	1332219	1333871	0.17191901075571
CP000393.1	2292766	2293098	0.23008757568841898
CP000393.1	882852	883628	-0.133707843600227
CP000393.1	5366349	5367179	0.25703049084752
CP000393.1	947925	949313	0.26136914186564697
CP000393.1	1424443	1429596	-0.192723848040714
CP000393.1	1804103	1804957	0.0944614794962949
CP000393.1	2231265	2232536	0.119687181946475
CP000393.1	2293129	2293335	0.19515031627119395
CP000393.1	2324538	2326616	-0.12139239167866
CP000393.1	6934592	6934828	0.174609213214716
CP000393.1	7692990	7693802	0.213230962586773
CP000393.1	4087746	4089296	0.137975176983123
CP000393.1	6903599	6905632	-0.259722548386077
CP000393.1	1110563	1111246	0.152075001290991
CP000393.1	5510931	5512550	-0.131789565662621
CP000393.1	2905931	2913829	-0.16154800229301802
CP000393.1	2759279	2760169	0.199030782398648
CP000393.1	3312612	3313478	-0.16847213016353196
CP000393.1	2313012	2314022	0.123687344527911
CP000393.1	981336	984209	-0.11800791760397698
CP000393.1	5696581	5696865	-0.15340811250272302
CP000393.1	7069101	7069475	0.281327171772076
CP000393.1	475370	476356	0.160209444323926
CP000393.1	6617530	6617901	-0.280906741304895
CP000393.1	6312853	6313887	0.16266353477884102
CP000393.1	1240296	1240586	-0.222072549832386
CP000393.1	3793760	3794422	-0.168372066016947
CP000393.1	3023400	3025337	-0.109443673705714
CP000393.1	5279739	5280767	-0.130307995062459
CP000393.1	1545005	1545634	-0.143257740161109
CP000393.1	1745214	1745681	-0.230543975587216
CP000393.1	4084112	4085647	0.138874868359449
CP000393.1	7515207	7517489	0.115091859524615
CP000393.1	2990943	2991206	-0.215704330644745
CP000393.1	3875500	3876276	-0.136343393133394
CP000393.1	6827730	6829058	-0.152639607325157
CP000393.1	4091507	4092475	0.128345437747029
CP000393.1	6146709	6149888	0.112858121040353
CP000393.1	875936	877123	-0.187293060308357
CP000393.1	1681221	1681559	0.155787286632142
CP000393.1	4502357	4502479	-0.14205832023477602
CP000393.1	5151622	5151693	-0.6017046270179879
CP000393.1	5630800	5630872	-0.6140432699631739
CP000393.1	5841423	5841755	-0.196755454023892
CP000393.1	3402944	3404242	-0.142353148715272
CP000393.1	7203688	7204821	-0.0972186029159746
CP000393.1	4490874	4491221	0.22683181538367003
CP000393.1	3715522	3716031	-0.116712195080608
CP000393.1	1170383	1171918	0.133949645431402
CP000393.1	4554629	4555132	-0.17087536363958802
CP000393.1	6283409	6284266	-0.17448464936698002
CP000393.1	1812931	1813464	-0.13421325901985198
CP000393.1	6548125	6548727	-0.25032904380352805
CP000393.1	81365	81982	0.11998484264067401
CP000393.1	4294717	4296081	-0.246296000844993
CP000393.1	5434323	5435174	0.17012286788449302
CP000393.1	3628413	3630362	-0.20346636133619897
CP000393.1	5813074	5815104	0.0667700524612255
CP000393.1	5028950	5030623	-0.15414512337803798
CP000393.1	68747	70330	-0.0878924643985735
CP000393.1	1033514	1033714	0.17818718991696697
CP000393.1	6302090	6303325	-0.134997720112139
CP000393.1	7044737	7045030	-0.19838417618347398
CP000393.1	199938	201053	-0.16946898208442002
CP000393.1	4015798	4017270	0.182579693871041
CP000393.1	6789847	6790281	0.131138494110605
CP000393.1	7572184	7573545	-0.160845409196737
CP000393.1	3149682	3150275	-0.108869932705395
CP000393.1	167483	177388	-0.0997391243362665
CP000393.1	536247	536486	-0.264697794786515
CP000393.1	5062119	5064692	0.104144810538043
CP000393.1	6846113	6847903	-0.13721218022768597
CP000393.1	4176775	4178328	0.148773231101
CP000393.1	3179580	3180479	0.152884833426956
CP000393.1	4237849	4238832	-0.124412774082965
CP000393.1	5789683	5790519	-0.10858013262349
CP000393.1	2032658	2034337	-0.128659792360697
CP000393.1	2188783	2191536	0.123424020738083
CP000393.1	6980791	6981576	-0.24323410003591797
CP000393.1	2173203	2174015	-0.0962533403887132
CP000393.1	45501	48125	-0.0723889245272764
CP000393.1	2558466	2559689	-0.10010709206361501
CP000393.1	7153316	7154557	-0.12511314927379902
CP000393.1	3786683	3787084	-0.0757441133812882
CP000393.1	7213707	7214726	0.166541113922578
CP000393.1	707465	709603	-0.138058757482797
CP000393.1	1228281	1229516	-0.137938024338455
CP000393.1	3038599	3038775	-0.131297327232141
CP000393.1	4621711	4622796	-0.20662990954480898
CP000393.1	3812518	3815760	-0.18164373343323603
CP000393.1	5500175	5501224	-0.138224975728816
CP000393.1	6134284	6135711	0.120284772010231
CP000393.1	7564768	7565499	0.20469125642272099
CP000393.1	7691370	7691765	-0.10079519389209698
CP000393.1	7039862	7040296	-0.203699351857395
CP000393.1	4555499	4556641	-0.0925077173741176
CP000393.1	5710528	5710809	0.178538219175521
CP000393.1	6020453	6020917	0.0714176499549931
CP000393.1	2600090	2601229	-0.125858821623445
CP000393.1	2638093	2640024	-0.107274817327304
CP000393.1	1395950	1399156	0.136150192847789
CP000393.1	2399103	2400650	-0.184980901021049
CP000393.1	4448673	4454090	-0.105548394080716
CP000393.1	2594470	2596161	-0.11387712767504901
CP000393.1	2158202	2159509	-0.18398818574722398
CP000393.1	4330341	4331627	-0.0907779050952576
CP000393.1	3176638	3178710	-0.10748930273630099
CP000393.1	184247	185407	-0.12627375204723199
CP000393.1	5787328	5788164	-0.123344062904197
CP000393.1	4846872	4846955	-0.658670212062693
CP000393.1	451430	452728	0.185292239036429
CP000393.1	4020221	4020817	0.0969826793953432
CP000393.1	4025710	4026459	0.09229415781572199
CP000393.1	7442322	7442636	-0.261300601731594
CP000393.1	1604273	1604758	-0.16036825582630898
CP000393.1	2375504	2376163	-0.128154630885266
CP000393.1	1919854	1921656	-0.118016443986129
CP000393.1	1726892	1727728	-0.0909839572306764
CP000393.1	3635609	3637234	-0.205843822103376
CP000393.1	3748196	3749110	-0.14250033640731302
CP000393.1	6176750	6178288	0.14900962036185098
CP000393.1	2025743	2027152	0.10659602719765
CP000393.1	2633969	2634310	0.24186634398864898
CP000393.1	5480746	5481531	0.10104517052912801
CP000393.1	7602384	7603871	-0.125210764997125
CP000393.1	2123603	2123848	-0.24968210191504397
CP000393.1	3562883	3564298	0.139588514687518
CP000393.1	2124776	2125009	-0.167191554537004
CP000393.1	6586958	6590005	0.125354682781489
CP000393.1	1926211	1927449	0.0933032329114196
CP000393.1	3887494	3888420	-0.0969686069785789
CP000393.1	368911	371385	0.10587323300112801
CP000393.1	6501489	6501863	0.189098190627383
CP000393.1	6743830	6744918	0.05387730621209599
CP000393.1	4462676	4464022	0.156817225554329
CP000393.1	739494	744134	-0.170945935488417
CP000393.1	2203647	2205473	-0.0702869341585871
CP000393.1	6191034	6192503	0.0836985531022739
CP000393.1	3537007	3537735	-0.118161820760486
CP000393.1	1357898	1359337	-0.09969779320013901
CP000393.1	1806617	1806856	0.117200999187872
CP000393.1	5358455	5358853	0.0882684305510772
CP000393.1	5978061	5978945	0.12409615329731699
CP000393.1	3473878	3477468	0.13204596969827
CP000393.1	6950596	6950904	-0.10563840498908
CP000393.1	380511	381323	-0.130875061041813
CP000393.1	1731395	1735918	0.23019251573972102
CP000393.1	2643845	2645032	-0.11890657809647599
CP000393.1	2848949	2849218	-0.121278964014893
CP000393.1	4464598	4466469	0.0991804248359756
CP000393.1	5676807	5678192	0.09905900503682598
CP000393.1	6972389	6973681	-0.0974321450209157
CP000393.1	122033	123379	-0.13253292706373498
CP000393.1	827206	828897	-0.250940366188031
CP000393.1	1267524	1269053	-0.116968442188803
CP000393.1	4147239	4149272	0.19669931789670397
CP000393.1	4289908	4291026	-0.11422203781591801
CP000393.1	6314150	6314893	-0.0978867951015784
CP000393.1	4500832	4501056	-0.10619843724125198
CP000393.1	3359060	3361132	-0.11690849500015499
CP000393.1	4571090	4571911	0.11027721637239
CP000393.1	1198130	1198312	0.0932247813993385
CP000393.1	6133846	6134280	-0.16186929769628602
CP000393.1	5024023	5025174	0.0888919013538513
CP000393.1	5100035	5101573	0.114299112257436
CP000393.1	5815168	5816352	0.0760398416002114
CP000393.1	6293946	6294263	-0.0839690533327949
CP000393.1	2389285	2389629	0.266610024870295
CP000393.1	3276390	3277850	0.10649457948169198
CP000393.1	6208451	6209140	-0.15348980435447598
CP000393.1	2617044	2618561	-0.10431899870003801
CP000393.1	4236854	4237354	-0.129136684438635
CP000393.1	6188150	6189205	0.10571571117288198
CP000393.1	4968019	4971612	0.10872902516868099
CP000393.1	6352422	6353438	0.11796147948085402
CP000393.1	4711163	4711555	0.10045912503052698
CP000393.1	4946700	4947848	-0.19075823987991603
CP000393.1	1849484	1850875	-0.12936845677723802
CP000393.1	1807420	1807779	-0.10246299212555399
CP000393.1	181654	182427	0.160192770457607
CP000393.1	1774989	1775900	-0.125814545036362
CP000393.1	2407801	2409072	-0.14361740779801502
CP000393.1	5772259	5773647	0.152292599607672
CP000393.1	5775407	5777149	-0.10937711055977699
CP000393.1	6043850	6044005	-0.191682332006061
CP000393.1	7687850	7690774	-0.12401467489085499
CP000393.1	1643890	1644078	0.174604309654986
CP000393.1	4612247	4613284	0.11470093926858399
CP000393.1	609071	609604	-0.155539072815439
CP000393.1	4527310	4528077	-0.12665295820673
CP000393.1	6975491	6975766	0.145675860349531
CP000393.1	2376195	2376899	-0.10121457835899199
CP000393.1	570659	571606	-0.10555099609053699
CP000393.1	3237753	3238223	0.10493890844220098
CP000393.1	1384183	1384845	0.144292373281076
CP000393.1	1694036	1695550	-0.0965036757435669
CP000393.1	3498817	3499671	-0.18067984306792
CP000393.1	2411651	2412274	0.0923294506955548
CP000393.1	1108732	1109067	0.0913369903523488
CP000393.1	332920	335472	0.0831482938511416
CP000393.1	3368523	3370517	-0.10577038657700301
CP000393.1	3486880	3487341	-0.116999138556479
CP000393.1	5159222	5159455	0.31273895052404804
CP000393.1	7581799	7590924	-0.0978630589852528
CP000393.1	5383438	5383896	-0.104805378240486
CP000393.1	1289781	1291256	0.188056351776712
CP000393.1	5281815	5282210	-0.129536656953738
CP000393.1	6964326	6964580	0.14010849750554
CP000393.1	7335838	7336233	-0.131052428052232
CP000393.1	390886	392010	0.0948414043886089
CP000393.1	3535618	3535845	0.20425277878596698
CP000393.1	105037	105312	-0.17903353713374698
CP000393.1	155085	157763	-0.10576017870261802
CP000393.1	869671	869743	-0.42958172002613393
CP000393.1	2272168	2275125	-0.0928944919573562
CP000393.1	3243857	3245767	0.12466014231397199
CP000393.1	3643590	3643964	0.123227166330937
CP000393.1	5422333	5423190	0.0983487813822429
CP000393.1	5509650	5510867	0.136941906276985
CP000393.1	6679384	6680361	-0.0926651882471505
CP000393.1	2785682	2786209	-0.0828142266841706
CP000393.1	1736814	1737599	0.146747003192324
CP000393.1	4962813	4963391	0.0699254889785499
CP000393.1	3393612	3393905	-0.24691830660300895
CP000393.1	6020933	6021556	-0.0977597158709099
CP000393.1	6514681	6515646	0.0787399530819354
CP000393.1	7744449	7745435	0.0781490569274913
CP000393.1	1916945	1917445	0.12345913124864802
CP000393.1	5966135	5967487	-0.154871960014365
CP000393.1	5016071	5016322	-0.16724039676114902
CP000393.1	5278531	5279334	-0.0886046365930909
CP000393.1	938282	938977	-0.0761907279961371
CP000393.1	6256462	6258087	-0.0712701451839306
CP000393.1	6965887	6967656	-0.11884962845551901
CP000393.1	4514600	4516228	-0.0626320542318742
CP000393.1	7745576	7746961	0.0586401611961106
CP000393.1	1545701	1546360	0.0990274790125613
CP000393.1	2593406	2594197	-0.123640166118423
CP000393.1	6894705	6895391	-0.0744356989669156
CP000393.1	2743335	2744183	0.0999125927364424
CP000393.1	6161572	6161988	0.0810399653991327
CP000393.1	1786261	1786851	-0.14221053809492598
CP000393.1	1121932	1122537	-0.0788832493147065
CP000393.1	5648798	5650267	-0.0792738311284931
CP000393.1	5611983	5612993	0.144370524062143
CP000393.1	2928042	2930663	0.0761716241150764
CP000393.1	7748596	7749579	0.0969346512783948
CP000393.1	1094074	1096749	0.10994776632185699
CP000393.1	3090771	3091517	-0.11962239234865699
CP000393.1	2099242	2100564	0.212840104087626
CP000393.1	6934269	6934592	-0.103099089045461
CP000393.1	4074308	4079536	-0.190082128303805
CP000393.1	188512	188796	-0.135967025670273
CP000393.1	1491215	1491544	0.0865194900047229
CP000393.1	1665756	1666877	-0.0787787841476777
CP000393.1	2056360	2057220	0.0824530847548987
CP000393.1	6958498	6960591	0.100995107042729
CP000393.1	7192816	7193853	-0.0985146202527916
CP000393.1	814085	814846	-0.0942342064493302
CP000393.1	6227282	6228952	0.0922802881436086
CP000393.1	180459	181211	-0.101729381433744
CP000393.1	7123026	7123745	0.0948456278294927
CP000393.1	2202340	2202627	0.132722113960829
CP000393.1	7045073	7045621	0.141667293926936
CP000393.1	1753871	1756033	-0.12634352692855197
CP000393.1	1150922	1152034	-0.10775630990355499
CP000393.1	4026713	4028083	-0.152016530170875
CP000393.1	4299819	4301165	0.11992291522283001
CP000393.1	5199678	5201405	-0.0862097715636111
CP000393.1	6633517	6636105	0.0990385198909176
CP000393.1	1343991	1344563	0.18442556726318401
CP000393.1	5710816	5711097	0.133823009428818
CP000393.1	2330508	2332670	-0.0957629592223012
CP000393.1	6861233	6861625	-0.138391788631384
CP000393.1	7661583	7662482	0.0752762357777418
CP000393.1	6699593	6700990	0.0716447918347627
CP000393.1	7153055	7153297	0.156738110045246
CP000393.1	516434	517675	-0.0614838907821109
CP000393.1	3707845	3708957	0.10943344495053699
CP000393.1	847091	847798	0.14893016636199402
CP000393.1	4954707	4955846	0.0649977890968592
CP000393.1	5636193	5637668	0.11575089707728399
CP000393.1	2847592	2848500	-0.0546443371565839
CP000393.1	7533289	7534653	-0.0741589030578533
CP000393.1	685183	685695	-0.111918500966581
CP000393.1	1972786	1973562	0.0858959643171131
CP000393.1	5120787	5121026	-0.181713919234813
CP000393.1	612482	618103	0.16701459305019198
CP000393.1	6365659	6365895	0.13363593541253999
CP000393.1	2089867	2091285	-0.0526799508172287
CP000393.1	4085844	4087607	-0.105734406541986
CP000393.1	6935301	6936476	-0.116366787895996
CP000393.1	1944502	1944867	-0.107177087285474
CP000393.1	6185718	6187043	-0.104891242476963
CP000393.1	7732475	7733635	0.0767947091388381
CP000393.1	5444701	5445285	-0.0627920189524772
CP000393.1	5250688	5251251	-0.0673873054185766
CP000393.1	6977513	6978733	0.0466477354499646
CP000393.1	1557475	1557855	0.0920150491773277
CP000393.1	2422567	2423040	0.133026602884392
CP000393.1	6710540	6711412	-0.0936590496637288
CP000393.1	350401	351009	-0.17320400891384305
CP000393.1	718330	718596	-0.0747064674688285
CP000393.1	2011162	2012967	-0.0631731611585279
CP000393.1	2751304	2752452	-0.0754666434064721
CP000393.1	3023056	3023277	0.0642877883215192
CP000393.1	4857113	4858342	-0.0889650683990866
CP000393.1	5839992	5841062	0.102426046967948
CP000393.1	6006416	6007747	-0.0907993460022676
CP000393.1	6321624	6322703	-0.0923255185133957
CP000393.1	3502164	3502964	-0.111027005938893
CP000393.1	5042852	5043283	-0.0954876215059388
CP000393.1	7665892	7666230	0.0963197784767187
CP000393.1	2990347	2990781	-0.0870789112774507
CP000393.1	3097987	3099918	0.0656961289907908
CP000393.1	7173358	7173453	0.16703288799576801
CP000393.1	1141614	1141853	-0.165051684249512
CP000393.1	3617964	3618434	0.0738695137486463
CP000393.1	1989720	1990229	-0.0884983014208687
CP000393.1	6107560	6107982	0.0989127208415235
CP000393.1	2446514	2447074	-0.101934997440695
CP000393.1	6591183	6591434	-0.135331426579199
CP000393.1	5126976	5127344	0.132943677789792
CP000393.1	5356961	5357203	0.122845355777322
CP000393.1	4823098	4824900	0.0552586115670599
CP000393.1	2031392	2031607	-0.10084392192619901
CP000393.1	4271969	4273429	0.11120220438196199
CP000393.1	3680800	3685065	-0.0874285181374238
CP000393.1	2433568	2434164	0.11927645419890899
CP000393.1	5974625	5974709	-0.39343450124636703
CP000393.1	7058865	7059953	-0.0696110291687172
CP000393.1	3808790	3810340	-0.0817966065477454
CP000393.1	1902054	1902320	0.0700172935585128
CP000393.1	3485910	3486572	-0.0686103564997926
CP000393.1	6359859	6360704	-0.11513262140024301
CP000393.1	551119	551400	-0.07745241962941
CP000393.1	3555159	3555497	0.0660674867149994
CP000393.1	4836721	4836969	0.0691157765293014
CP000393.1	5152432	5153325	-0.0735839992221366
CP000393.1	6480895	6481350	0.141205262191048
CP000393.1	7532687	7533286	-0.0901488403028093
CP000393.1	7225720	7226028	0.0908947803045364
CP000393.1	1994206	1996482	0.059602639150883
CP000393.1	5124169	5126037	0.0855354607858922
CP000393.1	7224827	7225120	0.0877903736053789
CP000393.1	1644600	1645232	-0.150855749160245
CP000393.1	2002256	2003392	-0.0554817579907453
CP000393.1	5389536	5390171	-0.0812903719475956
CP000393.1	544282	545463	-0.0918136153079592
CP000393.1	1279953	1280891	-0.0971006381074907
CP000393.1	6437164	6437790	-0.070660200517464
CP000393.1	1187125	1189152	-0.0675408322538087
CP000393.1	1743770	1744945	0.0694010557579597
CP000393.1	2369918	2370784	0.0546126552380008
CP000393.1	4098615	4099007	0.16175996821803698
CP000393.1	7715783	7716067	0.11022461946271302
CP000393.1	1401369	1402571	0.0530927558106858
CP000393.1	1822341	1822685	-0.0631966329498798
CP000393.1	4540901	4541977	0.0880436138885233
CP000393.1	5931920	5933398	0.0989044048069668
CP000393.1	6447795	6448721	0.0665486183184495
CP000393.1	7617415	7621452	-0.077792502949202
CP000393.1	6223864	6224364	-0.0695867075726236
CP000393.1	6444890	6445951	-0.0867941994626265
CP000393.1	1305631	1306536	-0.090936325444863
CP000393.1	7115786	7116241	-0.0748161754256905
CP000393.1	3356865	3357215	0.0870467747689644
CP000393.1	1855867	1857660	-0.146772022505858
CP000393.1	1547067	1547372	0.0689822212738989
CP000393.1	5426895	5427401	-0.0577575908014399
CP000393.1	3400076	3401407	-0.0604500358824791
CP000393.1	3018030	3019724	0.0490230259291814
CP000393.1	1598452	1599138	-0.11545689064947501
CP000393.1	5627133	5628203	0.0691212833832197
CP000393.1	63117	63416	-0.09916848220528598
CP000393.1	1740339	1741796	0.0837589870878825
CP000393.1	4940563	4940898	-0.12004679209977001
CP000393.1	4018528	4019160	-0.0660822962715275
CP000393.1	6506622	6509042	-0.0535358759643946
CP000393.1	3041953	3042102	0.081254230865947
CP000393.1	3103111	3103572	0.0598961347060911
CP000393.1	6254812	6255237	-0.0511667666206104
CP000393.1	7099417	7100196	-0.0570386558407139
CP000393.1	4121540	4121779	-0.10583128758327902
CP000393.1	239488	239967	0.0479888406390451
CP000393.1	5637974	5639041	0.0604414585033425
CP000393.1	3056728	3057204	0.061422342988695
CP000393.1	6187365	6187895	-0.0610827746791881
CP000393.1	1461792	1464824	-0.0416567636594264
CP000393.1	2547916	2548536	-0.0826397489481671
CP000393.1	2138490	2138744	0.0635762544738217
CP000393.1	7519815	7520588	-0.0606653803773119
CP000393.1	5193251	5193478	0.0932732279543668
CP000393.1	1297259	1298641	0.0929334401637743
CP000393.1	2874785	2875306	0.079111009983289
CP000393.1	1199263	1200468	0.0650913356606491
CP000393.1	6623422	6623607	0.10171748739461099
CP000393.1	6127659	6130481	-0.11479917289519999
CP000393.1	4620565	4621650	0.113507163996216
CP000393.1	3553177	3554112	-0.0426853628600577
CP000393.1	4906362	4906925	-0.0587017292649937
CP000393.1	6059266	6064635	-0.07484743370460001
CP000393.1	1470233	1470976	0.10817494188498501
CP000393.1	1820154	1820813	0.0883415899473731
CP000393.1	5359218	5360024	0.0702491353703823
CP000393.1	2310208	2310447	0.0441647208906008
CP000393.1	1068070	1068591	0.0538323412307967
CP000393.1	7710244	7711014	-0.0471918313299984
CP000393.1	3808269	3808577	-0.0807470953775421
CP000393.1	5748621	5749274	-0.0474936611341358
CP000393.1	1820973	1821791	0.0645592445761786
CP000393.1	6189202	6189579	-0.0655653260715233
CP000393.1	5498570	5498812	-0.0664777587115743
CP000393.1	6306413	6307276	-0.0825427694238141
CP000393.1	2098603	2099235	0.109137849640016
CP000393.1	3104481	3105716	-0.0651378158998505
CP000393.1	7253718	7255013	0.0422853758882257
CP000393.1	3070203	3080102	-0.0874233164124815
CP000393.1	3005400	3006068	-0.117971799586063
CP000393.1	7255094	7255954	0.0652738501747525
CP000393.1	6168208	6169122	-0.073769007482658
CP000393.1	7323658	7325688	-0.058505683086648
CP000393.1	3984975	3987053	-0.0962771133793068
CP000393.1	31434	32471	-0.0752903262463573
CP000393.1	3689328	3691565	-0.0470392887822221
CP000393.1	2275783	2279412	-0.0691365024336687
CP000393.1	1303103	1305283	-0.0654732024262939
