#chromosome	start	end	baseMean_HFe
CP000393.1	5232414	5233184	63.116571443983
CP000393.1	1854403	1855686	49.0904071896541
CP000393.1	1680863	1681228	80.64067669885159
CP000393.1	5806790	5807896	295.472371478676
CP000393.1	1489	1689	27.9822655715172
CP000393.1	2369008	2369859	206.010282369487
CP000393.1	4553375	4554217	528.315062241814
CP000393.1	6611458	6612774	122.41890654813801
CP000393.1	4023775	4024149	85.83172502691541
CP000393.1	4256448	4256819	355.03014139325103
CP000393.1	4709746	4710918	636.028696667269
CP000393.1	25441	27636	1505.45175960095
CP000393.1	3889733	3890632	233.819162265171
CP000393.1	4013957	4014658	146.190164895437
CP000393.1	4551680	4551967	44.7951851241871
CP000393.1	6852048	6857684	541.123175884157
CP000393.1	4577714	4578703	272.460365611711
CP000393.1	7475785	7477173	373.36671785586503
CP000393.1	4138435	4140921	109.82442057886699
CP000393.1	3546569	3547588	1460.0196763921601
CP000393.1	2310598	2310861	302.756551936657
CP000393.1	3082333	3083421	66.0978422932645
CP000393.1	7098413	7098913	109.338076219655
CP000393.1	2432525	2433232	34.7783996011197
CP000393.1	4869558	4872089	637.8194611679161
CP000393.1	189570	193661	355.026073424461
CP000393.1	806353	808116	310.238449630471
CP000393.1	875083	875631	66.1155615387047
CP000393.1	2151480	2154209	337.12863432932096
CP000393.1	3478796	3480319	87.1917950173308
CP000393.1	6281793	6282737	43.1037798658298
CP000393.1	7186213	7187502	648.526772646903
CP000393.1	182421	183602	83.7948325965085
CP000393.1	319663	320403	1288.3433391275
CP000393.1	595539	596810	102.058523082365
CP000393.1	2073515	2075386	2927.5492733135197
CP000393.1	5432786	5433997	366.406698732718
CP000393.1	3248776	3249054	34.187979449686104
CP000393.1	6991777	6992673	2108.63150841739
CP000393.1	7461541	7461945	13.1576035612371
CP000393.1	6138841	6139959	328.283188533
CP000393.1	2243655	2249795	2257.88825145172
CP000393.1	2587137	2589089	493.14160681430496
CP000393.1	4385468	4386232	135.911010072246
CP000393.1	1162704	1163051	334.931515636422
CP000393.1	3453420	3455543	899.474575202816
CP000393.1	5943650	5944426	1001.7747403566001
CP000393.1	3549171	3551342	4946.465343071371
CP000393.1	4864218	4864865	4512.13244013481
CP000393.1	6226077	6227024	733.4344655840599
CP000393.1	6351649	6352359	392.178261810944
CP000393.1	6819987	6820193	251.324816961718
CP000393.1	7124147	7124767	85.9719706228988
CP000393.1	7155056	7158055	1293.8319600401899
CP000393.1	2381858	2383471	260.713175489407
CP000393.1	4516986	4517459	199.628764682752
CP000393.1	4685893	4686351	166.346486486205
CP000393.1	3432882	3433367	4528.6128599924605
CP000393.1	2040749	2041705	251.55580049043598
CP000393.1	2260811	2262151	486.471686198281
CP000393.1	3462429	3463268	642.916278201839
CP000393.1	1286186	1287082	241.611108640154
CP000393.1	3310069	3310506	125.64272273653201
CP000393.1	4997785	4998891	100.379970305353
CP000393.1	363849	364400	346.299549647387
CP000393.1	4069855	4070823	144.007152358702
CP000393.1	242603	243415	415.99860993194
CP000393.1	6726973	6727329	24.157266216601
CP000393.1	6995363	6996010	345.611770490679
CP000393.1	6530078	6530878	385.43490461807403
CP000393.1	2730734	2732224	95.21862092884159
CP000393.1	23799	24329	93.1324450292758
CP000393.1	1784286	1785884	117.368066826095
CP000393.1	1862476	1863948	175.58138128012502
CP000393.1	2233115	2234302	61.93696957278811
CP000393.1	6800825	6801370	16.7528730684223
CP000393.1	6048597	6049130	392.619218714974
CP000393.1	650769	652265	295.343515738275
CP000393.1	1853302	1854318	10.2940750301422
CP000393.1	2302943	2304043	259.56660922567403
CP000393.1	6923709	6924449	395.199248064671
CP000393.1	688950	690572	457.10927198261805
CP000393.1	5192204	5192824	773.8300981640069
CP000393.1	6237948	6239858	258.74951944905
CP000393.1	1162180	1162662	334.795771148094
CP000393.1	6325134	6326900	844.583256478409
CP000393.1	5670688	5672076	150.67197552520702
CP000393.1	2501223	2501948	496.479717701255
CP000393.1	634051	636180	58.4116215403928
CP000393.1	5161453	5161782	462.656942645595
CP000393.1	7188802	7189095	52.925684181516196
CP000393.1	2226624	2227235	1143.89151004262
CP000393.1	4596040	4596972	311.16360918818
CP000393.1	4708723	4709409	810.865684682921
CP000393.1	5128019	5128288	438.87837116948504
CP000393.1	1587407	1591402	505.687473138707
CP000393.1	3964672	3965787	630.815467236552
CP000393.1	4187462	4191922	1806.1272830663602
CP000393.1	5999123	6001252	801.761273718643
CP000393.1	4460035	4462080	65.0379307441613
CP000393.1	3040869	3041552	773.9855339028081
CP000393.1	5678844	5680253	287.017754567809
CP000393.1	3872668	3873606	675.3028586093039
CP000393.1	2310958	2312223	2050.87729224557
CP000393.1	4471357	4471443	1110.20925928296
CP000393.1	2402846	2404927	105.106289527455
CP000393.1	6986412	6989426	90.36624500482651
CP000393.1	871952	873634	332.297314306655
CP000393.1	2008631	2009329	449.353630382414
CP000393.1	5685988	5686614	89.7457602453994
CP000393.1	6743091	6743648	596.395600990454
CP000393.1	7743761	7744084	34.1569223447586
CP000393.1	1805346	1805720	1066.13328906569
CP000393.1	2397804	2398958	73.7646047415662
CP000393.1	1181432	1182541	1335.84231612929
CP000393.1	113289	115082	342.706332616495
CP000393.1	2957064	2957879	1256.4198749799
CP000393.1	4420293	4420631	1891.5697638342604
CP000393.1	845869	846687	1678.7698922488098
CP000393.1	3145925	3146173	16.498937873727698
CP000393.1	4512422	4513705	278.772573414835
CP000393.1	5564312	5564803	26.6711133938202
CP000393.1	6261961	6262860	16.0525548537
CP000393.1	6777731	6778714	494.923974199487
CP000393.1	522487	523410	227.163289080867
CP000393.1	2733588	2734250	117.452177194956
CP000393.1	3433933	3434682	6854.466752951171
CP000393.1	3397309	3398085	2338.04974701462
CP000393.1	6232970	6233995	601.899100883106
CP000393.1	4434855	4435520	25.773704783758898
CP000393.1	6860457	6860780	2287.7287413908102
CP000393.1	2589969	2592758	634.522902725595
CP000393.1	4504076	4504615	393.29959324698405
CP000393.1	2478251	2480092	83.1544194036832
CP000393.1	6438869	6439591	688.641959776659
CP000393.1	1900636	1901181	1735.84627598624
CP000393.1	5174320	5174730	338.366021263695
CP000393.1	4826057	4826836	310.897187168581
CP000393.1	6026445	6026660	132.622363367248
CP000393.1	7716299	7716715	180.640028267103
CP000393.1	3281950	3285126	22.394461608376897
CP000393.1	1534516	1535817	55.468155081615
CP000393.1	3654024	3655592	281.268575133578
CP000393.1	314229	314588	74.31074965028729
CP000393.1	4812963	4813033	210.772808379147
CP000393.1	2283508	2284245	207.75483011485
CP000393.1	4592699	4593613	634.66755144818
CP000393.1	2206086	2207102	1136.1102656978098
CP000393.1	4945576	4946556	19.6938016727645
CP000393.1	1851088	1852776	17.690399729333
CP000393.1	1576068	1577666	1129.37095472691
CP000393.1	141415	142320	408.818483525532
CP000393.1	1801211	1802377	553.739046421255
CP000393.1	2440188	2441573	32.4495216507762
CP000393.1	3538187	3538705	199.583742877844
CP000393.1	4347060	4347971	429.960294082958
CP000393.1	5146012	5147667	88.7323113863182
CP000393.1	5305023	5305634	69.117126477825
CP000393.1	7360770	7361261	11121.7522181912
CP000393.1	7553468	7558333	70.8405443480809
CP000393.1	4724659	4726017	1037.79744612632
CP000393.1	7632295	7633098	17.4354720377044
CP000393.1	5626403	5627158	34.972915152060196
CP000393.1	1619340	1621193	283.323693928216
CP000393.1	92566	92754	24.592520565099395
CP000393.1	4977493	4980810	1227.05808534425
CP000393.1	7030421	7031815	110.263481712103
CP000393.1	3724002	3725813	455.011982660838
CP000393.1	7137998	7140499	329.261877974804
CP000393.1	3590161	3591117	893.438723140444
CP000393.1	4235756	4236223	166.895937552206
CP000393.1	4810705	4811034	176.68226191466098
CP000393.1	5050039	5050533	68.6978893056
CP000393.1	4159429	4161774	66.7053548496449
CP000393.1	3903538	3903972	5650.022663540601
CP000393.1	2157109	2158074	45.00277735056189
CP000393.1	7535046	7537298	341.237341810411
CP000393.1	1985587	1986489	201.638757200094
CP000393.1	2191817	2193394	57.604324022572605
CP000393.1	2207730	2208740	78.6657570159491
CP000393.1	3810957	3812372	234.155766943613
CP000393.1	6202952	6204331	862.23485282897
CP000393.1	3083476	3086151	152.315559940168
CP000393.1	433208	434281	228.874966688414
CP000393.1	3247778	3248368	47.50697373132879
CP000393.1	3465879	3466922	97.07285779271851
CP000393.1	5788222	5789493	1855.79121623125
CP000393.1	5191797	5192096	344.178838524635
CP000393.1	158094	158963	1240.64186283407
CP000393.1	4559674	4563921	2533.93817102625
CP000393.1	3692064	3692606	4316.7503171231
CP000393.1	3236804	3237550	248.377558967518
CP000393.1	6955395	6955958	128.64049614023
CP000393.1	1049819	1051168	378.92305331586095
CP000393.1	5661000	5661851	153.320694415523
CP000393.1	4080432	4082018	44.887729598476106
CP000393.1	7047902	7048252	34.6742193365103
CP000393.1	648930	650492	157.029533799717
CP000393.1	2091665	2092519	317.674176316944
CP000393.1	5379592	5382309	476.594467191426
CP000393.1	1332219	1333871	92.9611423283649
CP000393.1	2292766	2293098	210.527897146578
CP000393.1	882852	883628	963.759515374077
CP000393.1	5366349	5367179	11460.154710131499
CP000393.1	947925	949313	51.504231294126996
CP000393.1	1424443	1429596	61.9891718021378
CP000393.1	1804103	1804957	651.264766844191
CP000393.1	2231265	2232536	403.591959716625
CP000393.1	2293129	2293335	151.680640351932
CP000393.1	2324538	2326616	612.75440423192
CP000393.1	6934592	6934828	238.033073000266
CP000393.1	7692990	7693802	67.9493845910405
CP000393.1	4087746	4089296	141.746263128558
CP000393.1	6903599	6905632	43.0894864993715
CP000393.1	1110563	1111246	167.524834676413
CP000393.1	5510931	5512550	102.39387407982001
CP000393.1	2905931	2913829	543.980055110729
CP000393.1	2759279	2760169	1166.35392988491
CP000393.1	3312612	3313478	52.2247391263005
CP000393.1	2313012	2314022	1419.00490845435
CP000393.1	981336	984209	533.681411490507
CP000393.1	5696581	5696865	222.93751836136101
CP000393.1	7069101	7069475	17.6222847960975
CP000393.1	475370	476356	136.669426767311
CP000393.1	6617530	6617901	12.8454654138123
CP000393.1	6312853	6313887	229.33868804812698
CP000393.1	1240296	1240586	208.69136427882702
CP000393.1	3793760	3794422	147.880457935158
CP000393.1	3023400	3025337	503.880669721137
CP000393.1	5279739	5280767	120.28991803162201
CP000393.1	1545005	1545634	348.819747955113
CP000393.1	1745214	1745681	120.16495829903099
CP000393.1	4084112	4085647	77.8112654952256
CP000393.1	7515207	7517489	288.71019806487703
CP000393.1	2990943	2991206	213.769782987538
CP000393.1	3875500	3876276	221.57025269718997
CP000393.1	6827730	6829058	127.485241078349
CP000393.1	4091507	4092475	148.51107886918
CP000393.1	6146709	6149888	5839.464360413521
CP000393.1	875936	877123	83.0803254877156
CP000393.1	1681221	1681559	50.528101447406705
CP000393.1	4502357	4502479	301.092814894208
CP000393.1	5151622	5151693	1157.7793027064502
CP000393.1	5630800	5630872	2681.7159135337
CP000393.1	5841423	5841755	44.0221094062234
CP000393.1	3402944	3404242	189.72944504450402
CP000393.1	7203688	7204821	571.034914952784
CP000393.1	4490874	4491221	813.461616014315
CP000393.1	3715522	3716031	270.310351692475
CP000393.1	1170383	1171918	88.45439503875
CP000393.1	4554629	4555132	47.89957217454229
CP000393.1	6283409	6284266	74.9163142027627
CP000393.1	1812931	1813464	1124.05193219166
CP000393.1	6548125	6548727	18.5579679254908
CP000393.1	81365	81982	107.389675544062
CP000393.1	4294717	4296081	18.3270213867358
CP000393.1	5434323	5435174	51.823116727128
CP000393.1	3628413	3630362	51.544715001416996
CP000393.1	5813074	5815104	820.93022582744
CP000393.1	5028950	5030623	262.244892096526
CP000393.1	68747	70330	1901.6419162569398
CP000393.1	1033514	1033714	204.88742082526002
CP000393.1	6302090	6303325	610.0947808641649
CP000393.1	7044737	7045030	814.288101907007
CP000393.1	199938	201053	41.424010397793005
CP000393.1	4015798	4017270	416.26024791918195
CP000393.1	6789847	6790281	1155.2531101975098
CP000393.1	7572184	7573545	54.216907925815
CP000393.1	3149682	3150275	1336.60225644121
CP000393.1	167483	177388	174.520999602194
CP000393.1	536247	536486	17.1750507414864
CP000393.1	5062119	5064692	730.4760049384039
CP000393.1	6846113	6847903	2071.5141076863397
CP000393.1	4176775	4178328	1122.78863134982
CP000393.1	3179580	3180479	58.009267828339205
CP000393.1	4237849	4238832	463.37648198812894
CP000393.1	5789683	5790519	170.614442982167
CP000393.1	2032658	2034337	1051.8616694577001
CP000393.1	2188783	2191536	712.79202382817
CP000393.1	6980791	6981576	1115.9021642882
CP000393.1	2173203	2174015	3028.19005036031
CP000393.1	45501	48125	1695.24231111523
CP000393.1	2558466	2559689	249.555056123143
CP000393.1	7153316	7154557	150.71110107912202
CP000393.1	3786683	3787084	511.870265849528
CP000393.1	7213707	7214726	703.9045337177431
CP000393.1	707465	709603	82.0860737491515
CP000393.1	1228281	1229516	130.533007523439
CP000393.1	3038599	3038775	2246.72868473368
CP000393.1	4621711	4622796	33.2548711646914
CP000393.1	3812518	3815760	756.5651082850909
CP000393.1	5500175	5501224	64.8917214147603
CP000393.1	6134284	6135711	191.908650796501
CP000393.1	7564768	7565499	36.28248498229271
CP000393.1	7691370	7691765	604.052107542459
CP000393.1	7039862	7040296	23.277576851979898
CP000393.1	4555499	4556641	224.308074933498
CP000393.1	5710528	5710809	59.781462048962794
CP000393.1	6020453	6020917	1089.80701871338
CP000393.1	2600090	2601229	73.8451695097425
CP000393.1	2638093	2640024	163.626853624165
CP000393.1	1395950	1399156	166.772821351132
CP000393.1	2399103	2400650	43.6581346858895
CP000393.1	4448673	4454090	133.831305024889
CP000393.1	2594470	2596161	181.839088442868
CP000393.1	2158202	2159509	555.964812838161
CP000393.1	4330341	4331627	246.690572085077
CP000393.1	3176638	3178710	1010.2222965585601
CP000393.1	184247	185407	101.88062980754299
CP000393.1	5787328	5788164	500.858571248774
CP000393.1	4846872	4846955	626.328990017146
CP000393.1	451430	452728	73.0444625658333
CP000393.1	4020221	4020817	256.007853438042
CP000393.1	4025710	4026459	638.567630724664
CP000393.1	7442322	7442636	10.7205296167717
CP000393.1	1604273	1604758	202.11372695303902
CP000393.1	2375504	2376163	196.14631849038003
CP000393.1	1919854	1921656	106.702799661215
CP000393.1	1726892	1727728	175.597413705713
CP000393.1	3635609	3637234	25.497631967708003
CP000393.1	3748196	3749110	1297.16272729969
CP000393.1	6176750	6178288	1058.91163194296
CP000393.1	2025743	2027152	128.291546099236
CP000393.1	2633969	2634310	21.0260989748837
CP000393.1	5480746	5481531	220.66938121818401
CP000393.1	7602384	7603871	120.592405382595
CP000393.1	2123603	2123848	11.976053686137
CP000393.1	3562883	3564298	157.47970835516702
CP000393.1	2124776	2125009	43.3829129044221
CP000393.1	6586958	6590005	91.2560705440428
CP000393.1	1926211	1927449	548.099577846185
CP000393.1	3887494	3888420	293.980146081913
CP000393.1	368911	371385	4660.48307277209
CP000393.1	6501489	6501863	34.0164525546853
CP000393.1	6743830	6744918	1136.97805808805
CP000393.1	4462676	4464022	53.1427030102535
CP000393.1	739494	744134	1527.53051345392
CP000393.1	2203647	2205473	1766.4432693336398
CP000393.1	6191034	6192503	481.84811510748705
CP000393.1	3537007	3537735	321.27664798921904
CP000393.1	1357898	1359337	789.300122862947
CP000393.1	1806617	1806856	255.11180298135602
CP000393.1	5358455	5358853	649.870855959674
CP000393.1	5978061	5978945	350.14896329404297
CP000393.1	3473878	3477468	297.17868169467005
CP000393.1	6950596	6950904	220.802431140411
CP000393.1	380511	381323	89.8529637425873
CP000393.1	1731395	1735918	211.85456587309102
CP000393.1	2643845	2645032	86.8889420099178
CP000393.1	2848949	2849218	608.292939937434
CP000393.1	4464598	4466469	138.330954621802
CP000393.1	5676807	5678192	315.028278205766
CP000393.1	6972389	6973681	482.940524646632
CP000393.1	122033	123379	57.9739338098464
CP000393.1	827206	828897	17.333866617493502
CP000393.1	1267524	1269053	146.75759639093098
CP000393.1	4147239	4149272	127.352458831509
CP000393.1	4289908	4291026	76.3148829066
CP000393.1	6314150	6314893	179.98775508986802
CP000393.1	4500832	4501056	2491.4942801861102
CP000393.1	3359060	3361132	135.095263199683
CP000393.1	4571090	4571911	3477.87810023433
CP000393.1	1198130	1198312	2585.85538636782
CP000393.1	6133846	6134280	41.9850755134659
CP000393.1	5024023	5025174	340.343859706788
CP000393.1	5100035	5101573	152.04585350393802
CP000393.1	5815168	5816352	493.285256548622
CP000393.1	6293946	6294263	267.38276094762
CP000393.1	2389285	2389629	12.3863713747908
CP000393.1	3276390	3277850	983.6860026447259
CP000393.1	6208451	6209140	159.363419976507
CP000393.1	2617044	2618561	201.38983023184602
CP000393.1	4236854	4237354	2552.60181463823
CP000393.1	6188150	6189205	980.386085805848
CP000393.1	4968019	4971612	960.726168508482
CP000393.1	6352422	6353438	260.70471964332995
CP000393.1	4711163	4711555	362.539252417292
CP000393.1	4946700	4947848	22.2539918183035
CP000393.1	1849484	1850875	90.5309201418634
CP000393.1	1807420	1807779	677.634600826249
CP000393.1	181654	182427	39.5253785695015
CP000393.1	1774989	1775900	58.7547123203574
CP000393.1	2407801	2409072	160.953966376849
CP000393.1	5772259	5773647	1165.31647812614
CP000393.1	5775407	5777149	141.72927519599898
CP000393.1	6043850	6044005	43.311879210995905
CP000393.1	7687850	7690774	1157.7082755290198
CP000393.1	1643890	1644078	84.4929416232728
CP000393.1	4612247	4613284	477.359056570851
CP000393.1	609071	609604	611.1382855732589
CP000393.1	4527310	4528077	175.788540367634
CP000393.1	6975491	6975766	41.7736917516686
CP000393.1	2376195	2376899	367.591794208502
CP000393.1	570659	571606	138.18900695665198
CP000393.1	3237753	3238223	292.281440677412
CP000393.1	1384183	1384845	42.236211669671995
CP000393.1	1694036	1695550	151.541977103413
CP000393.1	3498817	3499671	42.9194004894846
CP000393.1	2411651	2412274	1603.58220653061
CP000393.1	1108732	1109067	1787.6168923161702
CP000393.1	332920	335472	472.970954867116
CP000393.1	3368523	3370517	110.00306041588499
CP000393.1	3486880	3487341	273.00722009266497
CP000393.1	5159222	5159455	241.238564843375
CP000393.1	7581799	7590924	545.483909806479
CP000393.1	5383438	5383896	108.70867197665702
CP000393.1	1289781	1291256	25.213856359109897
CP000393.1	5281815	5282210	1012.91332321985
CP000393.1	6964326	6964580	203.530881186214
CP000393.1	7335838	7336233	5309.713352064339
CP000393.1	390886	392010	135.05467502000602
CP000393.1	3535618	3535845	20.6272756141998
CP000393.1	105037	105312	240.199687454972
CP000393.1	155085	157763	193.34354601576499
CP000393.1	869671	869743	335.439087845628
CP000393.1	2272168	2275125	1423.33702936981
CP000393.1	3243857	3245767	72.0637946214948
CP000393.1	3643590	3643964	62.3278442061864
CP000393.1	5422333	5423190	108.267035999023
CP000393.1	5509650	5510867	46.4581908537548
CP000393.1	6679384	6680361	157.733016709368
CP000393.1	2785682	2786209	1187.35766055301
CP000393.1	1736814	1737599	54.158219594942
CP000393.1	4962813	4963391	297.707712457796
CP000393.1	3393612	3393905	17.6210681050736
CP000393.1	6020933	6021556	1280.05850779203
CP000393.1	6514681	6515646	359.965515467491
CP000393.1	7744449	7745435	2744.11229713418
CP000393.1	1916945	1917445	241.282087032558
CP000393.1	5966135	5967487	427.17179096750704
CP000393.1	5016071	5016322	17.5735084457298
CP000393.1	5278531	5279334	264.63843736047403
CP000393.1	938282	938977	3986.3496775865706
CP000393.1	6256462	6258087	745.8534829025771
CP000393.1	6965887	6967656	547.95881637343
CP000393.1	4514600	4516228	978.623766575767
CP000393.1	7745576	7746961	1978.29690370089
CP000393.1	1545701	1546360	356.452125400559
CP000393.1	2593406	2594197	57.878083178277706
CP000393.1	6894705	6895391	1063.7612633405802
CP000393.1	2743335	2744183	319.124461871988
CP000393.1	6161572	6161988	244.71907828115602
CP000393.1	1786261	1786851	37.6316504952688
CP000393.1	1121932	1122537	169.025411446865
CP000393.1	5648798	5650267	196.64317992994202
CP000393.1	5611983	5612993	7339.54092167933
CP000393.1	2928042	2930663	678.435203291603
CP000393.1	7748596	7749579	2315.00393074601
CP000393.1	1094074	1096749	534.10052894103
CP000393.1	3090771	3091517	48.3130545581251
CP000393.1	2099242	2100564	13.177166338194699
CP000393.1	6934269	6934592	770.951523212924
CP000393.1	4074308	4079536	324.118426296047
CP000393.1	188512	188796	158.349239804545
CP000393.1	1491215	1491544	3713.99375796299
CP000393.1	1665756	1666877	171.41393323505199
CP000393.1	2056360	2057220	233.49738857060902
CP000393.1	6958498	6960591	4375.441304364051
CP000393.1	7192816	7193853	554.744494313773
CP000393.1	814085	814846	683.364130520929
CP000393.1	6227282	6228952	1106.3609578549401
CP000393.1	180459	181211	140.507868454102
CP000393.1	7123026	7123745	364.54685730053
CP000393.1	2202340	2202627	1187.9414249024198
CP000393.1	7045073	7045621	227.101190120326
CP000393.1	1753871	1756033	384.614761110243
CP000393.1	1150922	1152034	448.75661965707
CP000393.1	4026713	4028083	565.2126058613691
CP000393.1	4299819	4301165	235.11348322197398
CP000393.1	5199678	5201405	814.129618922164
CP000393.1	6633517	6636105	245.51523187813302
CP000393.1	1343991	1344563	341.698884480794
CP000393.1	5710816	5711097	59.8461511032164
CP000393.1	2330508	2332670	98.10134658045358
CP000393.1	6861233	6861625	25.89302944941
CP000393.1	7661583	7662482	570.326408567371
CP000393.1	6699593	6700990	225.52104756996602
CP000393.1	7153055	7153297	17.1156310977323
CP000393.1	516434	517675	404.690480942872
CP000393.1	3707845	3708957	56.213823767723106
CP000393.1	847091	847798	2305.18694963988
CP000393.1	4954707	4955846	341.998640275703
CP000393.1	5636193	5637668	39.3904023840174
CP000393.1	2847592	2848500	295.36233195303697
CP000393.1	7533289	7534653	101.615424478969
CP000393.1	685183	685695	1683.61751463293
CP000393.1	1972786	1973562	399.920506827217
CP000393.1	5120787	5121026	16.3002651309242
CP000393.1	612482	618103	30101.3547301671
CP000393.1	6365659	6365895	3385.9411568283003
CP000393.1	2089867	2091285	509.977373560564
CP000393.1	4085844	4087607	73.5601772101205
CP000393.1	6935301	6936476	45.756290291568
CP000393.1	1944502	1944867	377.184736979302
CP000393.1	6185718	6187043	188.314859164393
CP000393.1	7732475	7733635	5373.57002036056
CP000393.1	5444701	5445285	1498.73002415883
CP000393.1	5250688	5251251	243.06155090686298
CP000393.1	6977513	6978733	2085.03826957029
CP000393.1	1557475	1557855	121.86321531535299
CP000393.1	2422567	2423040	31.432057062182604
CP000393.1	6710540	6711412	86.0137754936004
CP000393.1	350401	351009	11.0798617670997
CP000393.1	718330	718596	4920.78942820828
CP000393.1	2011162	2012967	632.210026702211
CP000393.1	2751304	2752452	149.897317459779
CP000393.1	3023056	3023277	389.23641468959295
CP000393.1	4857113	4858342	93.2716981283252
CP000393.1	5839992	5841062	59.68818626179271
CP000393.1	6006416	6007747	52.5548577032184
CP000393.1	6321624	6322703	21539.0128324727
CP000393.1	3502164	3502964	193.82250100576
CP000393.1	5042852	5043283	1038.5430126066801
CP000393.1	7665892	7666230	324.998720760513
CP000393.1	2990347	2990781	160.662607697406
CP000393.1	3097987	3099918	258.121055463709
CP000393.1	7173358	7173453	59356.81578114809
CP000393.1	1141614	1141853	14.1880403528773
CP000393.1	3617964	3618434	157.310614842214
CP000393.1	1989720	1990229	193.437082986988
CP000393.1	6107560	6107982	640.585421755128
CP000393.1	2446514	2447074	42.083620711135396
CP000393.1	6591183	6591434	24.7183313322739
CP000393.1	5126976	5127344	87.95887001191392
CP000393.1	5356961	5357203	60.74430627547339
CP000393.1	4823098	4824900	893.421676477274
CP000393.1	2031392	2031607	79.5430129985222
CP000393.1	4271969	4273429	77.20764894665541
CP000393.1	3680800	3685065	542.335417207744
CP000393.1	2433568	2434164	45.75935051410929
CP000393.1	5974625	5974709	593.402228434377
CP000393.1	7058865	7059953	1002.5959133513301
CP000393.1	3808790	3810340	200.199465345563
CP000393.1	1902054	1902320	1478.58557778945
CP000393.1	3485910	3486572	405.075631286257
CP000393.1	6359859	6360704	411.956263081809
CP000393.1	551119	551400	125.799366414544
CP000393.1	3555159	3555497	129.185424357927
CP000393.1	4836721	4836969	110.299547043477
CP000393.1	5152432	5153325	74.53656824089359
CP000393.1	6480895	6481350	22.7376568607292
CP000393.1	7532687	7533286	89.0099665498336
CP000393.1	7225720	7226028	2771.46278607175
CP000393.1	1994206	1996482	474.13584547613505
CP000393.1	5124169	5126037	59.630714621943596
CP000393.1	7224827	7225120	2273.0216390278897
CP000393.1	1644600	1645232	15.049749288005302
CP000393.1	2002256	2003392	2888.51154956296
CP000393.1	5389536	5390171	96.041689688197
CP000393.1	544282	545463	74.0357738035582
CP000393.1	1279953	1280891	40.375488704271895
CP000393.1	6437164	6437790	1332.68864560361
CP000393.1	1187125	1189152	329.289404728362
CP000393.1	1743770	1744945	980.422166386537
CP000393.1	2369918	2370784	207.806457742984
CP000393.1	4098615	4099007	10.8420634703808
CP000393.1	7715783	7716067	58.122106392467
CP000393.1	1401369	1402571	879.6366319262579
CP000393.1	1822341	1822685	190.635929849801
CP000393.1	4540901	4541977	195.811535602808
CP000393.1	5931920	5933398	1127.23322517914
CP000393.1	6447795	6448721	116.637803725082
CP000393.1	7617415	7621452	103.18908741914
CP000393.1	6223864	6224364	616.299151838274
CP000393.1	6444890	6445951	87.2766366990725
CP000393.1	1305631	1306536	73.55259413927541
CP000393.1	7115786	7116241	99.1407028556651
CP000393.1	3356865	3357215	144.464418115521
CP000393.1	1855867	1857660	29.332908959570197
CP000393.1	1547067	1547372	695.482780453358
CP000393.1	5426895	5427401	717.741691268868
CP000393.1	3400076	3401407	382.679437110084
CP000393.1	3018030	3019724	249.192073899743
CP000393.1	1598452	1599138	23.0593413322187
CP000393.1	5627133	5628203	114.695627966959
CP000393.1	63117	63416	99.37655314847879
CP000393.1	1740339	1741796	62.9456343995127
CP000393.1	4940563	4940898	19.7774266634822
CP000393.1	4018528	4019160	126.182747200171
CP000393.1	6506622	6509042	397.864454266256
CP000393.1	3041953	3042102	108.54211631814002
CP000393.1	3103111	3103572	979.201610679223
CP000393.1	6254812	6255237	407.827037316791
CP000393.1	7099417	7100196	212.03271384063203
CP000393.1	4121540	4121779	26.1445312620567
CP000393.1	239488	239967	392.010191293554
CP000393.1	5637974	5639041	167.048162854302
CP000393.1	3056728	3057204	110.05868852421601
CP000393.1	6187365	6187895	254.81177075308
CP000393.1	1461792	1464824	1930.73236035483
CP000393.1	2547916	2548536	101.941751520464
CP000393.1	2138490	2138744	85.5501586062752
CP000393.1	7519815	7520588	2086.52851222749
CP000393.1	5193251	5193478	6310.769234943361
CP000393.1	1297259	1298641	64.8577085596792
CP000393.1	2874785	2875306	76.606726964186
CP000393.1	1199263	1200468	899.1054138098891
CP000393.1	6623422	6623607	2232.36955513329
CP000393.1	6127659	6130481	22.278197165267102
CP000393.1	4620565	4621650	59.8967709851015
CP000393.1	3553177	3554112	687.527240661346
CP000393.1	4906362	4906925	110.38696356961701
CP000393.1	6059266	6064635	107.72711600777201
CP000393.1	1470233	1470976	21.4053595586099
CP000393.1	1820154	1820813	1185.8144690919198
CP000393.1	5359218	5360024	170.435108822231
CP000393.1	2310208	2310447	564.156962474018
CP000393.1	1068070	1068591	540.111527081464
CP000393.1	7710244	7711014	2480.78452883374
CP000393.1	3808269	3808577	1204.1596581184501
CP000393.1	5748621	5749274	276.933600673702
CP000393.1	1820973	1821791	2672.04685040999
CP000393.1	6189202	6189579	179.532348113881
CP000393.1	5498570	5498812	378.045671120252
CP000393.1	6306413	6307276	491.03725678361803
CP000393.1	2098603	2099235	26.449817651517602
CP000393.1	3104481	3105716	442.292604447567
CP000393.1	7253718	7255013	538.454067189595
CP000393.1	3070203	3080102	158.98562201854298
CP000393.1	3005400	3006068	15.8635329073488
CP000393.1	7255094	7255954	396.74766092783403
CP000393.1	6168208	6169122	85.47312418946849
CP000393.1	7323658	7325688	175.429417162082
CP000393.1	3984975	3987053	39.414607730981004
